SimNum,P,Q,time,I
0,0.24,0.999,0,2
0,0.24,0.999,1,3
0,0.24,0.999,2,3
0,0.24,0.999,3,6
0,0.24,0.999,4,11
0,0.24,0.999,5,19
0,0.24,0.999,6,20
0,0.24,0.999,7,26
0,0.24,0.999,8,32
0,0.24,0.999,9,53
0,0.24,0.999,10,65
0,0.24,0.999,11,80
0,0.24,0.999,12,98
0,0.24,0.999,13,94
0,0.24,0.999,14,103
0,0.24,0.999,15,102
0,0.24,0.999,16,86
0,0.24,0.999,17,80
0,0.24,0.999,18,77
0,0.24,0.999,19,58
0,0.24,0.999,20,32
0,0.24,0.999,21,28
0,0.24,0.999,22,27
0,0.24,0.999,23,22
0,0.24,0.999,24,14
0,0.24,0.999,25,5
0,0.24,0.999,26,4
0,0.24,0.999,27,7
0,0.24,0.999,28,3
0,0.24,0.999,29,3
0,0.24,0.999,30,2
1,0.24,0.999,0,2
1,0.24,0.999,1,2
1,0.24,0.999,2,4
1,0.24,0.999,3,4
1,0.24,0.999,4,8
1,0.24,0.999,5,15
1,0.24,0.999,6,20
1,0.24,0.999,7,31
1,0.24,0.999,8,38
1,0.24,0.999,9,46
1,0.24,0.999,10,68
1,0.24,0.999,11,85
1,0.24,0.999,12,94
1,0.24,0.999,13,101
1,0.24,0.999,14,121
1,0.24,0.999,15,101
1,0.24,0.999,16,83
1,0.24,0.999,17,77
1,0.24,0.999,18,55
1,0.24,0.999,19,31
1,0.24,0.999,20,29
1,0.24,0.999,21,19
1,0.24,0.999,22,13
1,0.24,0.999,23,8
1,0.24,0.999,24,6
1,0.24,0.999,25,6
1,0.24,0.999,26,3
1,0.24,0.999,27,3
1,0.24,0.999,28,1
1,0.24,0.999,29,1
1,0.24,0.999,30,1
2,0.24,0.999,0,2
2,0.24,0.999,1,4
2,0.24,0.999,2,4
2,0.24,0.999,3,5
2,0.24,0.999,4,2
2,0.24,0.999,5,2
2,0.24,0.999,6,2
2,0.24,0.999,7,6
2,0.24,0.999,8,6
2,0.24,0.999,9,7
2,0.24,0.999,10,7
2,0.24,0.999,11,10
2,0.24,0.999,12,16
2,0.24,0.999,13,30
2,0.24,0.999,14,40
2,0.24,0.999,15,56
2,0.24,0.999,16,67
2,0.24,0.999,17,86
2,0.24,0.999,18,113
2,0.24,0.999,19,131
2,0.24,0.999,20,117
2,0.24,0.999,21,108
2,0.24,0.999,22,110
2,0.24,0.999,23,93
2,0.24,0.999,24,86
2,0.24,0.999,25,49
2,0.24,0.999,26,24
2,0.24,0.999,27,12
2,0.24,0.999,28,3
2,0.24,0.999,29,2
2,0.24,0.999,30,0
3,0.24,0.999,0,2
3,0.24,0.999,1,2
3,0.24,0.999,2,0
4,0.24,0.999,0,2
4,0.24,0.999,1,1
4,0.24,0.999,2,1
4,0.24,0.999,3,2
4,0.24,0.999,4,4
4,0.24,0.999,5,6
4,0.24,0.999,6,8
4,0.24,0.999,7,15
4,0.24,0.999,8,28
4,0.24,0.999,9,45
4,0.24,0.999,10,65
4,0.24,0.999,11,102
4,0.24,0.999,12,152
4,0.24,0.999,13,177
4,0.24,0.999,14,168
4,0.24,0.999,15,155
4,0.24,0.999,16,116
4,0.24,0.999,17,89
4,0.24,0.999,18,60
4,0.24,0.999,19,37
4,0.24,0.999,20,21
4,0.24,0.999,21,10
4,0.24,0.999,22,8
4,0.24,0.999,23,1
4,0.24,0.999,24,1
4,0.24,0.999,25,0
5,0.24,0.999,0,2
5,0.24,0.999,1,1
5,0.24,0.999,2,2
5,0.24,0.999,3,4
5,0.24,0.999,4,10
5,0.24,0.999,5,19
5,0.24,0.999,6,26
5,0.24,0.999,7,28
5,0.24,0.999,8,46
5,0.24,0.999,9,64
5,0.24,0.999,10,88
5,0.24,0.999,11,108
5,0.24,0.999,12,134
5,0.24,0.999,13,138
5,0.24,0.999,14,131
5,0.24,0.999,15,136
5,0.24,0.999,16,95
5,0.24,0.999,17,74
5,0.24,0.999,18,44
5,0.24,0.999,19,24
5,0.24,0.999,20,16
5,0.24,0.999,21,7
5,0.24,0.999,22,6
5,0.24,0.999,23,7
5,0.24,0.999,24,10
5,0.24,0.999,25,4
5,0.24,0.999,26,1
5,0.24,0.999,27,0
6,0.24,0.999,0,2
6,0.24,0.999,1,3
6,0.24,0.999,2,4
6,0.24,0.999,3,4
6,0.24,0.999,4,6
6,0.24,0.999,5,6
6,0.24,0.999,6,5
6,0.24,0.999,7,9
6,0.24,0.999,8,14
6,0.24,0.999,9,14
6,0.24,0.999,10,17
6,0.24,0.999,11,18
6,0.24,0.999,12,21
6,0.24,0.999,13,34
6,0.24,0.999,14,41
6,0.24,0.999,15,65
6,0.24,0.999,16,72
6,0.24,0.999,17,89
6,0.24,0.999,18,112
6,0.24,0.999,19,119
6,0.24,0.999,20,117
6,0.24,0.999,21,113
6,0.24,0.999,22,94
6,0.24,0.999,23,65
6,0.24,0.999,24,42
6,0.24,0.999,25,28
6,0.24,0.999,26,17
6,0.24,0.999,27,6
6,0.24,0.999,28,4
6,0.24,0.999,29,1
6,0.24,0.999,30,1
7,0.24,0.999,0,2
7,0.24,0.999,1,3
7,0.24,0.999,2,6
7,0.24,0.999,3,6
7,0.24,0.999,4,13
7,0.24,0.999,5,18
7,0.24,0.999,6,25
7,0.24,0.999,7,38
7,0.24,0.999,8,51
7,0.24,0.999,9,81
7,0.24,0.999,10,87
7,0.24,0.999,11,115
7,0.24,0.999,12,131
7,0.24,0.999,13,120
7,0.24,0.999,14,113
7,0.24,0.999,15,89
7,0.24,0.999,16,69
7,0.24,0.999,17,53
7,0.24,0.999,18,26
7,0.24,0.999,19,25
7,0.24,0.999,20,24
7,0.24,0.999,21,12
7,0.24,0.999,22,9
7,0.24,0.999,23,6
7,0.24,0.999,24,5
7,0.24,0.999,25,1
7,0.24,0.999,26,2
7,0.24,0.999,27,2
7,0.24,0.999,28,1
7,0.24,0.999,29,0
8,0.24,0.999,0,2
8,0.24,0.999,1,2
8,0.24,0.999,2,7
8,0.24,0.999,3,6
8,0.24,0.999,4,9
8,0.24,0.999,5,13
8,0.24,0.999,6,19
8,0.24,0.999,7,37
8,0.24,0.999,8,47
8,0.24,0.999,9,68
8,0.24,0.999,10,83
8,0.24,0.999,11,108
8,0.24,0.999,12,132
8,0.24,0.999,13,144
8,0.24,0.999,14,149
8,0.24,0.999,15,126
8,0.24,0.999,16,116
8,0.24,0.999,17,64
8,0.24,0.999,18,41
8,0.24,0.999,19,26
8,0.24,0.999,20,18
8,0.24,0.999,21,9
8,0.24,0.999,22,4
8,0.24,0.999,23,1
8,0.24,0.999,24,0
9,0.24,0.999,0,2
9,0.24,0.999,1,1
9,0.24,0.999,2,4
9,0.24,0.999,3,2
9,0.24,0.999,4,4
9,0.24,0.999,5,5
9,0.24,0.999,6,7
9,0.24,0.999,7,11
9,0.24,0.999,8,16
9,0.24,0.999,9,27
9,0.24,0.999,10,43
9,0.24,0.999,11,60
9,0.24,0.999,12,81
9,0.24,0.999,13,102
9,0.24,0.999,14,118
9,0.24,0.999,15,142
9,0.24,0.999,16,125
9,0.24,0.999,17,118
9,0.24,0.999,18,98
9,0.24,0.999,19,97
9,0.24,0.999,20,70
9,0.24,0.999,21,44
9,0.24,0.999,22,26
9,0.24,0.999,23,22
9,0.24,0.999,24,12
9,0.24,0.999,25,6
9,0.24,0.999,26,6
9,0.24,0.999,27,4
9,0.24,0.999,28,3
9,0.24,0.999,29,1
9,0.24,0.999,30,1
10,0.24,0.999,0,2
10,0.24,0.999,1,2
10,0.24,0.999,2,2
10,0.24,0.999,3,3
10,0.24,0.999,4,6
10,0.24,0.999,5,8
