SimNum,P,Q,time,I
0,0.224,0.90945,0,2
0,0.224,0.90945,1,272
0,0.224,0.90945,2,1726
0,0.224,0.90945,3,0
1,0.224,0.90945,0,2
1,0.224,0.90945,1,315
1,0.224,0.90945,2,1683
1,0.224,0.90945,3,0
2,0.224,0.90945,0,2
2,0.224,0.90945,1,255
2,0.224,0.90945,2,1743
2,0.224,0.90945,3,0
3,0.224,0.90945,0,2
3,0.224,0.90945,1,251
3,0.224,0.90945,2,1747
3,0.224,0.90945,3,0
4,0.224,0.90945,0,2
4,0.224,0.90945,1,269
4,0.224,0.90945,2,1729
4,0.224,0.90945,3,0
5,0.224,0.90945,0,2
5,0.224,0.90945,1,266
5,0.224,0.90945,2,1732
5,0.224,0.90945,3,0
6,0.224,0.90945,0,2
6,0.224,0.90945,1,242
6,0.224,0.90945,2,1756
6,0.224,0.90945,3,0
7,0.224,0.90945,0,2
7,0.224,0.90945,1,261
7,0.224,0.90945,2,1737
7,0.224,0.90945,3,0
8,0.224,0.90945,0,2
8,0.224,0.90945,1,268
8,0.224,0.90945,2,1730
8,0.224,0.90945,3,0
9,0.224,0.90945,0,2
9,0.224,0.90945,1,267
9,0.224,0.90945,2,1731
9,0.224,0.90945,3,0
10,0.224,0.90945,0,2
10,0.224,0.90945,1,282
10,0.224,0.90945,2,1716
10,0.224,0.90945,3,0
11,0.224,0.90945,0,2
11,0.224,0.90945,1,271
11,0.224,0.90945,2,1727
11,0.224,0.90945,3,0
12,0.224,0.90945,0,2
12,0.224,0.90945,1,266
12,0.224,0.90945,2,1732
12,0.224,0.90945,3,0
13,0.224,0.90945,0,2
13,0.224,0.90945,1,272
13,0.224,0.90945,2,1726
13,0.224,0.90945,3,0
14,0.224,0.90945,0,2
14,0.224,0.90945,1,267
14,0.224,0.90945,2,1731
14,0.224,0.90945,3,0
15,0.224,0.90945,0,2
15,0.224,0.90945,1,280
15,0.224,0.90945,2,1718
15,0.224,0.90945,3,0
16,0.224,0.90945,0,2
16,0.224,0.90945,1,290
16,0.224,0.90945,2,1708
16,0.224,0.90945,3,0
17,0.224,0.90945,0,2
17,0.224,0.90945,1,276
17,0.224,0.90945,2,1722
17,0.224,0.90945,3,0
18,0.224,0.90945,0,2
18,0.224,0.90945,1,258
18,0.224,0.90945,2,1740
18,0.224,0.90945,3,0
19,0.224,0.90945,0,2
19,0.224,0.90945,1,272
19,0.224,0.90945,2,1726
19,0.224,0.90945,3,0
20,0.224,0.90945,0,2
20,0.224,0.90945,1,276
20,0.224,0.90945,2,1722
20,0.224,0.90945,3,0
21,0.224,0.90945,0,2
21,0.224,0.90945,1,284
21,0.224,0.90945,2,1714
21,0.224,0.90945,3,0
22,0.224,0.90945,0,2
22,0.224,0.90945,1,285
22,0.224,0.90945,2,1713
22,0.224,0.90945,3,0
23,0.224,0.90945,0,2
23,0.224,0.90945,1,263
23,0.224,0.90945,2,1735
23,0.224,0.90945,3,0
24,0.224,0.90945,0,2
24,0.224,0.90945,1,242
24,0.224,0.90945,2,1756
24,0.224,0.90945,3,0
25,0.224,0.90945,0,2
25,0.224,0.90945,1,247
25,0.224,0.90945,2,1751
25,0.224,0.90945,3,0
26,0.224,0.90945,0,2
26,0.224,0.90945,1,275
26,0.224,0.90945,2,1723
26,0.224,0.90945,3,0
27,0.224,0.90945,0,2
27,0.224,0.90945,1,259
27,0.224,0.90945,2,1739
27,0.224,0.90945,3,0
28,0.224,0.90945,0,2
28,0.224,0.90945,1,259
28,0.224,0.90945,2,1739
28,0.224,0.90945,3,0
29,0.224,0.90945,0,2
29,0.224,0.90945,1,257
29,0.224,0.90945,2,1741
29,0.224,0.90945,3,0
30,0.224,0.90945,0,2
30,0.224,0.90945,1,273
30,0.224,0.90945,2,1725
30,0.224,0.90945,3,0
31,0.224,0.90945,0,2
31,0.224,0.90945,1,268
31,0.224,0.90945,2,1730
31,0.224,0.90945,3,0
32,0.224,0.90945,0,2
32,0.224,0.90945,1,285
32,0.224,0.90945,2,1713
32,0.224,0.90945,3,0
33,0.224,0.90945,0,2
33,0.224,0.90945,1,286
33,0.224,0.90945,2,1712
33,0.224,0.90945,3,0
34,0.224,0.90945,0,2
34,0.224,0.90945,1,297
34,0.224,0.90945,2,1701
34,0.224,0.90945,3,0
35,0.224,0.90945,0,2
35,0.224,0.90945,1,276
35,0.224,0.90945,2,1722
35,0.224,0.90945,3,0
36,0.224,0.90945,0,2
36,0.224,0.90945,1,259
36,0.224,0.90945,2,1739
36,0.224,0.90945,3,0
37,0.224,0.90945,0,2
37,0.224,0.90945,1,257
37,0.224,0.90945,2,1741
37,0.224,0.90945,3,0
38,0.224,0.90945,0,2
38,0.224,0.90945,1,254
38,0.224,0.90945,2,1744
38,0.224,0.90945,3,0
39,0.224,0.90945,0,2
39,0.224,0.90945,1,269
39,0.224,0.90945,2,1729
39,0.224,0.90945,3,0
40,0.224,0.90945,0,2
40,0.224,0.90945,1,261
40,0.224,0.90945,2,1737
40,0.224,0.90945,3,0
41,0.224,0.90945,0,2
41,0.224,0.90945,1,286
41,0.224,0.90945,2,1712
41,0.224,0.90945,3,0
42,0.224,0.90945,0,2
42,0.224,0.90945,1,296
42,0.224,0.90945,2,1702
42,0.224,0.90945,3,0
43,0.224,0.90945,0,2
43,0.224,0.90945,1,265
43,0.224,0.90945,2,1733
43,0.224,0.90945,3,0
44,0.224,0.90945,0,2
44,0.224,0.90945,1,256
44,0.224,0.90945,2,1742
44,0.224,0.90945,3,0
45,0.224,0.90945,0,2
45,0.224,0.90945,1,278
45,0.224,0.90945,2,1720
45,0.224,0.90945,3,0
46,0.224,0.90945,0,2
46,0.224,0.90945,1,245
46,0.224,0.90945,2,1753
46,0.224,0.90945,3,0
47,0.224,0.90945,0,2
47,0.224,0.90945,1,245
47,0.224,0.90945,2,1753
47,0.224,0.90945,3,0
48,0.224,0.90945,0,2
48,0.224,0.90945,1,258
48,0.224,0.90945,2,1740
48,0.224,0.90945,3,0
49,0.224,0.90945,0,2
49,0.224,0.90945,1,260
49,0.224,0.90945,2,1738
49,0.224,0.90945,3,0
