SimNum,P,Q,time,I
0,0.2,0.95323,0,2
0,0.2,0.95323,1,159
0,0.2,0.95323,2,1836
0,0.2,0.95323,3,3
0,0.2,0.95323,4,0
1,0.2,0.95323,0,2
1,0.2,0.95323,1,146
1,0.2,0.95323,2,1847
1,0.2,0.95323,3,5
1,0.2,0.95323,4,0
2,0.2,0.95323,0,2
2,0.2,0.95323,1,148
2,0.2,0.95323,2,1842
2,0.2,0.95323,3,8
2,0.2,0.95323,4,0
3,0.2,0.95323,0,2
3,0.2,0.95323,1,142
3,0.2,0.95323,2,1848
3,0.2,0.95323,3,8
3,0.2,0.95323,4,0
4,0.2,0.95323,0,2
4,0.2,0.95323,1,161
4,0.2,0.95323,2,1835
4,0.2,0.95323,3,2
4,0.2,0.95323,4,0
5,0.2,0.95323,0,2
5,0.2,0.95323,1,127
5,0.2,0.95323,2,1855
5,0.2,0.95323,3,16
5,0.2,0.95323,4,0
6,0.2,0.95323,0,2
6,0.2,0.95323,1,154
6,0.2,0.95323,2,1834
6,0.2,0.95323,3,10
6,0.2,0.95323,4,0
7,0.2,0.95323,0,2
7,0.2,0.95323,1,125
7,0.2,0.95323,2,1853
7,0.2,0.95323,3,20
7,0.2,0.95323,4,0
8,0.2,0.95323,0,2
8,0.2,0.95323,1,146
8,0.2,0.95323,2,1851
8,0.2,0.95323,3,1
8,0.2,0.95323,4,0
9,0.2,0.95323,0,2
9,0.2,0.95323,1,145
9,0.2,0.95323,2,1851
9,0.2,0.95323,3,2
9,0.2,0.95323,4,0
10,0.2,0.95323,0,2
10,0.2,0.95323,1,145
10,0.2,0.95323,2,1845
10,0.2,0.95323,3,8
10,0.2,0.95323,4,0
11,0.2,0.95323,0,2
11,0.2,0.95323,1,143
11,0.2,0.95323,2,1845
11,0.2,0.95323,3,10
11,0.2,0.95323,4,0
12,0.2,0.95323,0,2
12,0.2,0.95323,1,145
12,0.2,0.95323,2,1846
12,0.2,0.95323,3,7
12,0.2,0.95323,4,0
13,0.2,0.95323,0,2
13,0.2,0.95323,1,131
13,0.2,0.95323,2,1854
