SimNum,P,Q,time,I
0,0.008,0.94328,0,2
0,0.008,0.94328,1,253
0,0.008,0.94328,2,1745
0,0.008,0.94328,3,0
1,0.008,0.94328,0,2
1,0.008,0.94328,1,215
1,0.008,0.94328,2,1783
1,0.008,0.94328,3,0
2,0.008,0.94328,0,2
2,0.008,0.94328,1,197
2,0.008,0.94328,2,1801
2,0.008,0.94328,3,0
3,0.008,0.94328,0,2
3,0.008,0.94328,1,211
3,0.008,0.94328,2,1787
3,0.008,0.94328,3,0
4,0.008,0.94328,0,2
4,0.008,0.94328,1,244
4,0.008,0.94328,2,1754
4,0.008,0.94328,3,0
5,0.008,0.94328,0,2
5,0.008,0.94328,1,217
5,0.008,0.94328,2,1781
5,0.008,0.94328,3,0
6,0.008,0.94328,0,2
6,0.008,0.94328,1,219
6,0.008,0.94328,2,1779
6,0.008,0.94328,3,0
7,0.008,0.94328,0,2
7,0.008,0.94328,1,239
7,0.008,0.94328,2,1759
7,0.008,0.94328,3,0
8,0.008,0.94328,0,2
8,0.008,0.94328,1,211
8,0.008,0.94328,2,1787
8,0.008,0.94328,3,0
9,0.008,0.94328,0,2
9,0.008,0.94328,1,226
9,0.008,0.94328,2,1772
9,0.008,0.94328,3,0
10,0.008,0.94328,0,2
10,0.008,0.94328,1,213
10,0.008,0.94328,2,1785
10,0.008,0.94328,3,0
11,0.008,0.94328,0,2
11,0.008,0.94328,1,219
11,0.008,0.94328,2,1779
11,0.008,0.94328,3,0
12,0.008,0.94328,0,2
12,0.008,0.94328,1,226
12,0.008,0.94328,2,1772
12,0.008,0.94328,3,0
13,0.008,0.94328,0,2
13,0.008,0.94328,1,207
13,0.008,0.94328,2,1790
13,0.008,0.94328,3,1
13,0.008,0.94328,4,0
14,0.008,0.94328,0,2
14,0.008,0.94328,1,240
14,0.008,0.94328,2,1758
14,0.008,0.94328,3,0
15,0.008,0.94328,0,2
15,0.008,0.94328,1,206
15,0.008,0.94328,2,1792
15,0.008,0.94328,3,0
16,0.008,0.94328,0,2
16,0.008,0.94328,1,245
16,0.008,0.94328,2,1753
16,0.008,0.94328,3,0
17,0.008,0.94328,0,2
17,0.008,0.94328,1,229
17,0.008,0.94328,2,1769
17,0.008,0.94328,3,0
18,0.008,0.94328,0,2
18,0.008,0.94328,1,209
18,0.008,0.94328,2,1787
18,0.008,0.94328,3,2
18,0.008,0.94328,4,0
19,0.008,0.94328,0,2
19,0.008,0.94328,1,218
19,0.008,0.94328,2,1780
19,0.008,0.94328,3,0
20,0.008,0.94328,0,2
20,0.008,0.94328,1,217
20,0.008,0.94328,2,1781
20,0.008,0.94328,3,0
21,0.008,0.94328,0,2
21,0.008,0.94328,1,206
21,0.008,0.94328,2,1792
21,0.008,0.94328,3,0
22,0.008,0.94328,0,2
22,0.008,0.94328,1,198
22,0.008,0.94328,2,1800
22,0.008,0.94328,3,0
23,0.008,0.94328,0,2
23,0.008,0.94328,1,225
23,0.008,0.94328,2,1773
23,0.008,0.94328,3,0
24,0.008,0.94328,0,2
24,0.008,0.94328,1,249
24,0.008,0.94328,2,1749
