SimNum,P,Q,time,I
0,0.5760000000000001,0.89751,0,2
0,0.5760000000000001,0.89751,1,177
0,0.5760000000000001,0.89751,2,1820
0,0.5760000000000001,0.89751,3,1
0,0.5760000000000001,0.89751,4,0
1,0.5760000000000001,0.89751,0,2
1,0.5760000000000001,0.89751,1,177
1,0.5760000000000001,0.89751,2,1821
1,0.5760000000000001,0.89751,3,0
2,0.5760000000000001,0.89751,0,2
2,0.5760000000000001,0.89751,1,162
2,0.5760000000000001,0.89751,2,1836
2,0.5760000000000001,0.89751,3,0
3,0.5760000000000001,0.89751,0,2
3,0.5760000000000001,0.89751,1,189
3,0.5760000000000001,0.89751,2,1807
3,0.5760000000000001,0.89751,3,2
3,0.5760000000000001,0.89751,4,0
4,0.5760000000000001,0.89751,0,2
4,0.5760000000000001,0.89751,1,169
4,0.5760000000000001,0.89751,2,1827
4,0.5760000000000001,0.89751,3,2
4,0.5760000000000001,0.89751,4,0
5,0.5760000000000001,0.89751,0,2
5,0.5760000000000001,0.89751,1,173
5,0.5760000000000001,0.89751,2,1825
5,0.5760000000000001,0.89751,3,0
6,0.5760000000000001,0.89751,0,2
6,0.5760000000000001,0.89751,1,177
6,0.5760000000000001,0.89751,2,1820
6,0.5760000000000001,0.89751,3,1
6,0.5760000000000001,0.89751,4,0
7,0.5760000000000001,0.89751,0,2
7,0.5760000000000001,0.89751,1,169
7,0.5760000000000001,0.89751,2,1829
7,0.5760000000000001,0.89751,3,0
8,0.5760000000000001,0.89751,0,2
8,0.5760000000000001,0.89751,1,172
8,0.5760000000000001,0.89751,2,1825
8,0.5760000000000001,0.89751,3,1
8,0.5760000000000001,0.89751,4,0
9,0.5760000000000001,0.89751,0,2
9,0.5760000000000001,0.89751,1,166
9,0.5760000000000001,0.89751,2,1831
9,0.5760000000000001,0.89751,3,1
9,0.5760000000000001,0.89751,4,0
10,0.5760000000000001,0.89751,0,2
10,0.5760000000000001,0.89751,1,193
10,0.5760000000000001,0.89751,2,1805
10,0.5760000000000001,0.89751,3,0
11,0.5760000000000001,0.89751,0,2
11,0.5760000000000001,0.89751,1,172
11,0.5760000000000001,0.89751,2,1824
11,0.5760000000000001,0.89751,3,2
11,0.5760000000000001,0.89751,4,0
12,0.5760000000000001,0.89751,0,2
12,0.5760000000000001,0.89751,1,175
12,0.5760000000000001,0.89751,2,1823
12,0.5760000000000001,0.89751,3,0
13,0.5760000000000001,0.89751,0,2
13,0.5760000000000001,0.89751,1,181
13,0.5760000000000001,0.89751,2,1815
13,0.5760000000000001,0.89751,3,2
13,0.5760000000000001,0.89751,4,0
14,0.5760000000000001,0.89751,0,2
14,0.5760000000000001,0.89751,1,170
14,0.5760000000000001,0.89751,2,1828
14,0.5760000000000001,0.89751,3,0
15,0.5760000000000001,0.89751,0,2
15,0.5760000000000001,0.89751,1,184
15,0.5760000000000001,0.89751,2,1813
15,0.5760000000000001,0.89751,3,1
15,0.5760000000000001,0.89751,4,0
16,0.5760000000000001,0.89751,0,2
16,0.5760000000000001,0.89751,1,167
16,0.5760000000000001,0.89751,2,1829
16,0.5760000000000001,0.89751,3,2
16,0.5760000000000001,0.89751,4,0
17,0.5760000000000001,0.89751,0,2
17,0.5760000000000001,0.89751,1,160
17,0.5760000000000001,0.89751,2,1836
17,0.5760000000000001,0.89751,3,2
17,0.5760000000000001,0.89751,4,0
18,0.5760000000000001,0.89751,0,2
18,0.5760000000000001,0.89751,1,161
18,0.5760000000000001,0.89751,2,1836
18,0.5760000000000001,0.89751,3,1
18,0.5760000000000001,0.89751,4,0
19,0.5760000000000001,0.89751,0,2
19,0.5760000000000001,0.89751,1,168
19,0.5760000000000001,0.89751,2,1827
19,0.5760000000000001,0.89751,3,3
19,0.5760000000000001,0.89751,4,0
20,0.5760000000000001,0.89751,0,2
20,0.5760000000000001,0.89751,1,174
20,0.5760000000000001,0.89751,2,1824
20,0.5760000000000001,0.89751,3,0
21,0.5760000000000001,0.89751,0,2
21,0.5760000000000001,0.89751,1,168
21,0.5760000000000001,0.89751,2,1829
21,0.5760000000000001,0.89751,3,1
21,0.5760000000000001,0.89751,4,0
22,0.5760000000000001,0.89751,0,2
22,0.5760000000000001,0.89751,1,168
22,0.5760000000000001,0.89751,2,1830
22,0.5760000000000001,0.89751,3,0
23,0.5760000000000001,0.89751,0,2
23,0.5760000000000001,0.89751,1,182
23,0.5760000000000001,0.89751,2,1816
23,0.5760000000000001,0.89751,3,0
24,0.5760000000000001,0.89751,0,2
24,0.5760000000000001,0.89751,1,156
24,0.5760000000000001,0.89751,2,1840
24,0.5760000000000001,0.89751,3,2
24,0.5760000000000001,0.89751,4,0
25,0.5760000000000001,0.89751,0,2
25,0.5760000000000001,0.89751,1,192
25,0.5760000000000001,0.89751,2,1805
25,0.5760000000000001,0.89751,3,1
25,0.5760000000000001,0.89751,4,0
26,0.5760000000000001,0.89751,0,2
26,0.5760000000000001,0.89751,1,186
26,0.5760000000000001,0.89751,2,1812
26,0.5760000000000001,0.89751,3,0
27,0.5760000000000001,0.89751,0,2
27,0.5760000000000001,0.89751,1,176
27,0.5760000000000001,0.89751,2,1821
27,0.5760000000000001,0.89751,3,1
27,0.5760000000000001,0.89751,4,0
28,0.5760000000000001,0.89751,0,2
28,0.5760000000000001,0.89751,1,161
28,0.5760000000000001,0.89751,2,1837
28,0.5760000000000001,0.89751,3,0
29,0.5760000000000001,0.89751,0,2
29,0.5760000000000001,0.89751,1,171
29,0.5760000000000001,0.89751,2,1826
29,0.5760000000000001,0.89751,3,1
29,0.5760000000000001,0.89751,4,0
30,0.5760000000000001,0.89751,0,2
30,0.5760000000000001,0.89751,1,165
30,0.5760000000000001,0.89751,2,1832
30,0.5760000000000001,0.89751,3,1
30,0.5760000000000001,0.89751,4,0
31,0.5760000000000001,0.89751,0,2
31,0.5760000000000001,0.89751,1,170
31,0.5760000000000001,0.89751,2,1828
31,0.5760000000000001,0.89751,3,0
32,0.5760000000000001,0.89751,0,2
32,0.5760000000000001,0.89751,1,175
32,0.5760000000000001,0.89751,2,1823
32,0.5760000000000001,0.89751,3,0
33,0.5760000000000001,0.89751,0,2
33,0.5760000000000001,0.89751,1,153
33,0.5760000000000001,0.89751,2,1845
33,0.5760000000000001,0.89751,3,0
34,0.5760000000000001,0.89751,0,2
34,0.5760000000000001,0.89751,1,183
34,0.5760000000000001,0.89751,2,1814
34,0.5760000000000001,0.89751,3,1
34,0.5760000000000001,0.89751,4,0
35,0.5760000000000001,0.89751,0,2
35,0.5760000000000001,0.89751,1,166
35,0.5760000000000001,0.89751,2,1832
35,0.5760000000000001,0.89751,3,0
36,0.5760000000000001,0.89751,0,2
36,0.5760000000000001,0.89751,1,185
36,0.5760000000000001,0.89751,2,1813
36,0.5760000000000001,0.89751,3,0
37,0.5760000000000001,0.89751,0,2
37,0.5760000000000001,0.89751,1,185
37,0.5760000000000001,0.89751,2,1813
37,0.5760000000000001,0.89751,3,0
38,0.5760000000000001,0.89751,0,2
38,0.5760000000000001,0.89751,1,159
38,0.5760000000000001,0.89751,2,1838
38,0.5760000000000001,0.89751,3,1
38,0.5760000000000001,0.89751,4,0
39,0.5760000000000001,0.89751,0,2
39,0.5760000000000001,0.89751,1,163
39,0.5760000000000001,0.89751,2,1835
39,0.5760000000000001,0.89751,3,0
40,0.5760000000000001,0.89751,0,2
40,0.5760000000000001,0.89751,1,192
40,0.5760000000000001,0.89751,2,1804
40,0.5760000000000001,0.89751,3,2
40,0.5760000000000001,0.89751,4,0
41,0.5760000000000001,0.89751,0,2
41,0.5760000000000001,0.89751,1,189
41,0.5760000000000001,0.89751,2,1809
41,0.5760000000000001,0.89751,3,0
42,0.5760000000000001,0.89751,0,2
42,0.5760000000000001,0.89751,1,163
42,0.5760000000000001,0.89751,2,1832
42,0.5760000000000001,0.89751,3,3
42,0.5760000000000001,0.89751,4,0
43,0.5760000000000001,0.89751,0,2
43,0.5760000000000001,0.89751,1,177
43,0.5760000000000001,0.89751,2,1821
43,0.5760000000000001,0.89751,3,0
44,0.5760000000000001,0.89751,0,2
44,0.5760000000000001,0.89751,1,158
44,0.5760000000000001,0.89751,2,1838
44,0.5760000000000001,0.89751,3,2
44,0.5760000000000001,0.89751,4,0
45,0.5760000000000001,0.89751,0,2
45,0.5760000000000001,0.89751,1,162
45,0.5760000000000001,0.89751,2,1832
45,0.5760000000000001,0.89751,3,4
45,0.5760000000000001,0.89751,4,0
46,0.5760000000000001,0.89751,0,2
46,0.5760000000000001,0.89751,1,185
46,0.5760000000000001,0.89751,2,1813
46,0.5760000000000001,0.89751,3,0
47,0.5760000000000001,0.89751,0,2
47,0.5760000000000001,0.89751,1,175
47,0.5760000000000001,0.89751,2,1822
47,0.5760000000000001,0.89751,3,1
47,0.5760000000000001,0.89751,4,0
48,0.5760000000000001,0.89751,0,2
48,0.5760000000000001,0.89751,1,182
48,0.5760000000000001,0.89751,2,1816
48,0.5760000000000001,0.89751,3,0
49,0.5760000000000001,0.89751,0,2
49,0.5760000000000001,0.89751,1,160
49,0.5760000000000001,0.89751,2,1838
49,0.5760000000000001,0.89751,3,0
