SimNum,P,Q,time,I
0,0.672,0.8338300000000001,0,2
0,0.672,0.8338300000000001,1,225
0,0.672,0.8338300000000001,2,1773
0,0.672,0.8338300000000001,3,0
1,0.672,0.8338300000000001,0,2
1,0.672,0.8338300000000001,1,229
1,0.672,0.8338300000000001,2,1769
1,0.672,0.8338300000000001,3,0
2,0.672,0.8338300000000001,0,2
2,0.672,0.8338300000000001,1,233
2,0.672,0.8338300000000001,2,1765
2,0.672,0.8338300000000001,3,0
3,0.672,0.8338300000000001,0,2
3,0.672,0.8338300000000001,1,225
3,0.672,0.8338300000000001,2,1773
3,0.672,0.8338300000000001,3,0
4,0.672,0.8338300000000001,0,2
4,0.672,0.8338300000000001,1,205
4,0.672,0.8338300000000001,2,1793
4,0.672,0.8338300000000001,3,0
5,0.672,0.8338300000000001,0,2
5,0.672,0.8338300000000001,1,220
5,0.672,0.8338300000000001,2,1778
5,0.672,0.8338300000000001,3,0
6,0.672,0.8338300000000001,0,2
6,0.672,0.8338300000000001,1,217
6,0.672,0.8338300000000001,2,1781
6,0.672,0.8338300000000001,3,0
7,0.672,0.8338300000000001,0,2
7,0.672,0.8338300000000001,1,197
7,0.672,0.8338300000000001,2,1801
7,0.672,0.8338300000000001,3,0
8,0.672,0.8338300000000001,0,2
8,0.672,0.8338300000000001,1,199
8,0.672,0.8338300000000001,2,1799
8,0.672,0.8338300000000001,3,0
9,0.672,0.8338300000000001,0,2
9,0.672,0.8338300000000001,1,197
9,0.672,0.8338300000000001,2,1801
9,0.672,0.8338300000000001,3,0
10,0.672,0.8338300000000001,0,2
10,0.672,0.8338300000000001,1,192
10,0.672,0.8338300000000001,2,1806
10,0.672,0.8338300000000001,3,0
11,0.672,0.8338300000000001,0,2
11,0.672,0.8338300000000001,1,232
11,0.672,0.8338300000000001,2,1766
11,0.672,0.8338300000000001,3,0
12,0.672,0.8338300000000001,0,2
12,0.672,0.8338300000000001,1,221
12,0.672,0.8338300000000001,2,1777
12,0.672,0.8338300000000001,3,0
13,0.672,0.8338300000000001,0,2
13,0.672,0.8338300000000001,1,205
13,0.672,0.8338300000000001,2,1793
13,0.672,0.8338300000000001,3,0
14,0.672,0.8338300000000001,0,2
14,0.672,0.8338300000000001,1,243
14,0.672,0.8338300000000001,2,1755
14,0.672,0.8338300000000001,3,0
15,0.672,0.8338300000000001,0,2
15,0.672,0.8338300000000001,1,219
15,0.672,0.8338300000000001,2,1779
15,0.672,0.8338300000000001,3,0
16,0.672,0.8338300000000001,0,2
16,0.672,0.8338300000000001,1,225
16,0.672,0.8338300000000001,2,1773
16,0.672,0.8338300000000001,3,0
17,0.672,0.8338300000000001,0,2
17,0.672,0.8338300000000001,1,226
17,0.672,0.8338300000000001,2,1772
17,0.672,0.8338300000000001,3,0
18,0.672,0.8338300000000001,0,2
18,0.672,0.8338300000000001,1,183
18,0.672,0.8338300000000001,2,1815
18,0.672,0.8338300000000001,3,0
19,0.672,0.8338300000000001,0,2
19,0.672,0.8338300000000001,1,204
19,0.672,0.8338300000000001,2,1794
19,0.672,0.8338300000000001,3,0
20,0.672,0.8338300000000001,0,2
20,0.672,0.8338300000000001,1,209
20,0.672,0.8338300000000001,2,1789
20,0.672,0.8338300000000001,3,0
21,0.672,0.8338300000000001,0,2
21,0.672,0.8338300000000001,1,207
21,0.672,0.8338300000000001,2,1791
21,0.672,0.8338300000000001,3,0
22,0.672,0.8338300000000001,0,2
22,0.672,0.8338300000000001,1,194
22,0.672,0.8338300000000001,2,1804
22,0.672,0.8338300000000001,3,0
23,0.672,0.8338300000000001,0,2
23,0.672,0.8338300000000001,1,214
23,0.672,0.8338300000000001,2,1784
23,0.672,0.8338300000000001,3,0
24,0.672,0.8338300000000001,0,2
24,0.672,0.8338300000000001,1,197
24,0.672,0.8338300000000001,2,1801
24,0.672,0.8338300000000001,3,0
25,0.672,0.8338300000000001,0,2
25,0.672,0.8338300000000001,1,219
25,0.672,0.8338300000000001,2,1779
25,0.672,0.8338300000000001,3,0
26,0.672,0.8338300000000001,0,2
26,0.672,0.8338300000000001,1,228
26,0.672,0.8338300000000001,2,1770
26,0.672,0.8338300000000001,3,0
27,0.672,0.8338300000000001,0,2
27,0.672,0.8338300000000001,1,195
27,0.672,0.8338300000000001,2,1803
27,0.672,0.8338300000000001,3,0
28,0.672,0.8338300000000001,0,2
28,0.672,0.8338300000000001,1,220
28,0.672,0.8338300000000001,2,1778
28,0.672,0.8338300000000001,3,0
29,0.672,0.8338300000000001,0,2
29,0.672,0.8338300000000001,1,219
29,0.672,0.8338300000000001,2,1779
29,0.672,0.8338300000000001,3,0
30,0.672,0.8338300000000001,0,2
30,0.672,0.8338300000000001,1,212
30,0.672,0.8338300000000001,2,1786
30,0.672,0.8338300000000001,3,0
31,0.672,0.8338300000000001,0,2
31,0.672,0.8338300000000001,1,199
31,0.672,0.8338300000000001,2,1799
31,0.672,0.8338300000000001,3,0
32,0.672,0.8338300000000001,0,2
32,0.672,0.8338300000000001,1,185
32,0.672,0.8338300000000001,2,1813
32,0.672,0.8338300000000001,3,0
33,0.672,0.8338300000000001,0,2
33,0.672,0.8338300000000001,1,197
33,0.672,0.8338300000000001,2,1801
33,0.672,0.8338300000000001,3,0
34,0.672,0.8338300000000001,0,2
34,0.672,0.8338300000000001,1,222
34,0.672,0.8338300000000001,2,1775
34,0.672,0.8338300000000001,3,1
34,0.672,0.8338300000000001,4,0
35,0.672,0.8338300000000001,0,2
35,0.672,0.8338300000000001,1,248
35,0.672,0.8338300000000001,2,1750
35,0.672,0.8338300000000001,3,0
36,0.672,0.8338300000000001,0,2
36,0.672,0.8338300000000001,1,213
36,0.672,0.8338300000000001,2,1785
36,0.672,0.8338300000000001,3,0
37,0.672,0.8338300000000001,0,2
37,0.672,0.8338300000000001,1,200
37,0.672,0.8338300000000001,2,1798
37,0.672,0.8338300000000001,3,0
38,0.672,0.8338300000000001,0,2
38,0.672,0.8338300000000001,1,206
38,0.672,0.8338300000000001,2,1792
38,0.672,0.8338300000000001,3,0
39,0.672,0.8338300000000001,0,2
39,0.672,0.8338300000000001,1,227
39,0.672,0.8338300000000001,2,1771
39,0.672,0.8338300000000001,3,0
40,0.672,0.8338300000000001,0,2
40,0.672,0.8338300000000001,1,241
40,0.672,0.8338300000000001,2,1757
40,0.672,0.8338300000000001,3,0
41,0.672,0.8338300000000001,0,2
41,0.672,0.8338300000000001,1,213
41,0.672,0.8338300000000001,2,1785
41,0.672,0.8338300000000001,3,0
42,0.672,0.8338300000000001,0,2
42,0.672,0.8338300000000001,1,189
42,0.672,0.8338300000000001,2,1809
42,0.672,0.8338300000000001,3,0
43,0.672,0.8338300000000001,0,2
43,0.672,0.8338300000000001,1,204
43,0.672,0.8338300000000001,2,1794
43,0.672,0.8338300000000001,3,0
44,0.672,0.8338300000000001,0,2
44,0.672,0.8338300000000001,1,224
44,0.672,0.8338300000000001,2,1774
44,0.672,0.8338300000000001,3,0
45,0.672,0.8338300000000001,0,2
45,0.672,0.8338300000000001,1,206
45,0.672,0.8338300000000001,2,1792
45,0.672,0.8338300000000001,3,0
46,0.672,0.8338300000000001,0,2
46,0.672,0.8338300000000001,1,207
46,0.672,0.8338300000000001,2,1791
46,0.672,0.8338300000000001,3,0
47,0.672,0.8338300000000001,0,2
47,0.672,0.8338300000000001,1,211
47,0.672,0.8338300000000001,2,1787
47,0.672,0.8338300000000001,3,0
48,0.672,0.8338300000000001,0,2
48,0.672,0.8338300000000001,1,208
48,0.672,0.8338300000000001,2,1789
48,0.672,0.8338300000000001,3,1
48,0.672,0.8338300000000001,4,0
49,0.672,0.8338300000000001,0,2
49,0.672,0.8338300000000001,1,212
49,0.672,0.8338300000000001,2,1786
49,0.672,0.8338300000000001,3,0
