SimNum,P,Q,time,I
0,0.352,0.99104,0,2
0,0.352,0.99104,1,12
0,0.352,0.99104,2,124
0,0.352,0.99104,3,954
0,0.352,0.99104,4,905
0,0.352,0.99104,5,3
0,0.352,0.99104,6,0
1,0.352,0.99104,0,2
1,0.352,0.99104,1,27
1,0.352,0.99104,2,290
1,0.352,0.99104,3,1372
1,0.352,0.99104,4,308
1,0.352,0.99104,5,1
1,0.352,0.99104,6,0
2,0.352,0.99104,0,2
2,0.352,0.99104,1,20
2,0.352,0.99104,2,206
2,0.352,0.99104,3,1223
2,0.352,0.99104,4,549
2,0.352,0.99104,5,0
3,0.352,0.99104,0,2
3,0.352,0.99104,1,17
3,0.352,0.99104,2,188
3,0.352,0.99104,3,1186
3,0.352,0.99104,4,607
3,0.352,0.99104,5,0
4,0.352,0.99104,0,2
4,0.352,0.99104,1,17
4,0.352,0.99104,2,174
4,0.352,0.99104,3,1131
4,0.352,0.99104,4,675
4,0.352,0.99104,5,1
4,0.352,0.99104,6,0
5,0.352,0.99104,0,2
5,0.352,0.99104,1,24
5,0.352,0.99104,2,306
5,0.352,0.99104,3,1396
5,0.352,0.99104,4,272
5,0.352,0.99104,5,0
6,0.352,0.99104,0,2
6,0.352,0.99104,1,18
6,0.352,0.99104,2,218
6,0.352,0.99104,3,1276
6,0.352,0.99104,4,486
6,0.352,0.99104,5,0
7,0.352,0.99104,0,2
7,0.352,0.99104,1,27
7,0.352,0.99104,2,298
7,0.352,0.99104,3,1384
7,0.352,0.99104,4,289
7,0.352,0.99104,5,0
8,0.352,0.99104,0,2
8,0.352,0.99104,1,30
8,0.352,0.99104,2,311
8,0.352,0.99104,3,1393
8,0.352,0.99104,4,263
8,0.352,0.99104,5,1
8,0.352,0.99104,6,0
9,0.352,0.99104,0,2
9,0.352,0.99104,1,25
9,0.352,0.99104,2,271
9,0.352,0.99104,3,1366
9,0.352,0.99104,4,336
9,0.352,0.99104,5,0
10,0.352,0.99104,0,2
10,0.352,0.99104,1,24
10,0.352,0.99104,2,250
10,0.352,0.99104,3,1313
10,0.352,0.99104,4,408
10,0.352,0.99104,5,3
10,0.352,0.99104,6,0
11,0.352,0.99104,0,2
11,0.352,0.99104,1,27
11,0.352,0.99104,2,284
11,0.352,0.99104,3,1381
11,0.352,0.99104,4,306
11,0.352,0.99104,5,0
12,0.352,0.99104,0,2
12,0.352,0.99104,1,18
12,0.352,0.99104,2,182
12,0.352,0.99104,3,1170
12,0.352,0.99104,4,628
12,0.352,0.99104,5,0
13,0.352,0.99104,0,2
13,0.352,0.99104,1,32
13,0.352,0.99104,2,336
13,0.352,0.99104,3,1403
13,0.352,0.99104,4,227
13,0.352,0.99104,5,0
14,0.352,0.99104,0,2
14,0.352,0.99104,1,33
14,0.352,0.99104,2,364
14,0.352,0.99104,3,1423
14,0.352,0.99104,4,178
14,0.352,0.99104,5,0
15,0.352,0.99104,0,2
15,0.352,0.99104,1,29
15,0.352,0.99104,2,303
15,0.352,0.99104,3,1371
15,0.352,0.99104,4,295
15,0.352,0.99104,5,0
16,0.352,0.99104,0,2
16,0.352,0.99104,1,21
16,0.352,0.99104,2,229
16,0.352,0.99104,3,1285
16,0.352,0.99104,4,463
16,0.352,0.99104,5,0
17,0.352,0.99104,0,2
17,0.352,0.99104,1,25
17,0.352,0.99104,2,242
17,0.352,0.99104,3,1308
17,0.352,0.99104,4,423
17,0.352,0.99104,5,0
18,0.352,0.99104,0,2
18,0.352,0.99104,1,19
18,0.352,0.99104,2,214
18,0.352,0.99104,3,1246
18,0.352,0.99104,4,519
18,0.352,0.99104,5,0
19,0.352,0.99104,0,2
19,0.352,0.99104,1,19
19,0.352,0.99104,2,208
19,0.352,0.99104,3,1211
19,0.352,0.99104,4,557
19,0.352,0.99104,5,3
19,0.352,0.99104,6,0
20,0.352,0.99104,0,2
20,0.352,0.99104,1,14
20,0.352,0.99104,2,133
20,0.352,0.99104,3,995
20,0.352,0.99104,4,853
20,0.352,0.99104,5,3
20,0.352,0.99104,6,0
21,0.352,0.99104,0,2
21,0.352,0.99104,1,19
21,0.352,0.99104,2,179
21,0.352,0.99104,3,1186
21,0.352,0.99104,4,613
21,0.352,0.99104,5,1
21,0.352,0.99104,6,0
22,0.352,0.99104,0,2
22,0.352,0.99104,1,20
22,0.352,0.99104,2,236
22,0.352,0.99104,3,1299
22,0.352,0.99104,4,443
22,0.352,0.99104,5,0
23,0.352,0.99104,0,2
23,0.352,0.99104,1,35
23,0.352,0.99104,2,390
23,0.352,0.99104,3,1396
23,0.352,0.99104,4,177
23,0.352,0.99104,5,0
24,0.352,0.99104,0,2
24,0.352,0.99104,1,16
24,0.352,0.99104,2,170
24,0.352,0.99104,3,1131
24,0.352,0.99104,4,681
24,0.352,0.99104,5,0
25,0.352,0.99104,0,2
25,0.352,0.99104,1,26
25,0.352,0.99104,2,267
25,0.352,0.99104,3,1351
25,0.352,0.99104,4,354
25,0.352,0.99104,5,0
26,0.352,0.99104,0,2
26,0.352,0.99104,1,25
26,0.352,0.99104,2,263
26,0.352,0.99104,3,1362
26,0.352,0.99104,4,348
26,0.352,0.99104,5,0
27,0.352,0.99104,0,2
27,0.352,0.99104,1,24
27,0.352,0.99104,2,243
27,0.352,0.99104,3,1314
27,0.352,0.99104,4,417
27,0.352,0.99104,5,0
28,0.352,0.99104,0,2
28,0.352,0.99104,1,24
28,0.352,0.99104,2,263
28,0.352,0.99104,3,1346
28,0.352,0.99104,4,365
28,0.352,0.99104,5,0
29,0.352,0.99104,0,2
29,0.352,0.99104,1,14
29,0.352,0.99104,2,151
29,0.352,0.99104,3,1054
29,0.352,0.99104,4,778
29,0.352,0.99104,5,1
29,0.352,0.99104,6,0
30,0.352,0.99104,0,2
30,0.352,0.99104,1,25
30,0.352,0.99104,2,272
30,0.352,0.99104,3,1358
30,0.352,0.99104,4,343
30,0.352,0.99104,5,0
31,0.352,0.99104,0,2
31,0.352,0.99104,1,27
31,0.352,0.99104,2,263
31,0.352,0.99104,3,1363
31,0.352,0.99104,4,344
31,0.352,0.99104,5,1
31,0.352,0.99104,6,0
32,0.352,0.99104,0,2
32,0.352,0.99104,1,20
32,0.352,0.99104,2,203
32,0.352,0.99104,3,1230
32,0.352,0.99104,4,544
32,0.352,0.99104,5,1
32,0.352,0.99104,6,0
33,0.352,0.99104,0,2
33,0.352,0.99104,1,25
33,0.352,0.99104,2,285
