SimNum,P,Q,time,I
0,0.528,0.8398,0,2
0,0.528,0.8398,1,313
0,0.528,0.8398,2,1685
0,0.528,0.8398,3,0
1,0.528,0.8398,0,2
1,0.528,0.8398,1,285
1,0.528,0.8398,2,1713
1,0.528,0.8398,3,0
2,0.528,0.8398,0,2
2,0.528,0.8398,1,322
2,0.528,0.8398,2,1676
2,0.528,0.8398,3,0
3,0.528,0.8398,0,2
3,0.528,0.8398,1,314
3,0.528,0.8398,2,1684
3,0.528,0.8398,3,0
4,0.528,0.8398,0,2
4,0.528,0.8398,1,289
4,0.528,0.8398,2,1709
4,0.528,0.8398,3,0
5,0.528,0.8398,0,2
5,0.528,0.8398,1,307
5,0.528,0.8398,2,1691
5,0.528,0.8398,3,0
6,0.528,0.8398,0,2
6,0.528,0.8398,1,284
6,0.528,0.8398,2,1714
6,0.528,0.8398,3,0
7,0.528,0.8398,0,2
7,0.528,0.8398,1,268
7,0.528,0.8398,2,1730
7,0.528,0.8398,3,0
8,0.528,0.8398,0,2
8,0.528,0.8398,1,281
8,0.528,0.8398,2,1717
8,0.528,0.8398,3,0
9,0.528,0.8398,0,2
9,0.528,0.8398,1,277
9,0.528,0.8398,2,1721
9,0.528,0.8398,3,0
10,0.528,0.8398,0,2
10,0.528,0.8398,1,274
10,0.528,0.8398,2,1724
10,0.528,0.8398,3,0
11,0.528,0.8398,0,2
11,0.528,0.8398,1,311
11,0.528,0.8398,2,1687
11,0.528,0.8398,3,0
12,0.528,0.8398,0,2
12,0.528,0.8398,1,300
12,0.528,0.8398,2,1698
12,0.528,0.8398,3,0
13,0.528,0.8398,0,2
13,0.528,0.8398,1,287
13,0.528,0.8398,2,1711
13,0.528,0.8398,3,0
14,0.528,0.8398,0,2
14,0.528,0.8398,1,295
14,0.528,0.8398,2,1703
14,0.528,0.8398,3,0
15,0.528,0.8398,0,2
15,0.528,0.8398,1,290
15,0.528,0.8398,2,1708
15,0.528,0.8398,3,0
16,0.528,0.8398,0,2
16,0.528,0.8398,1,274
16,0.528,0.8398,2,1724
16,0.528,0.8398,3,0
17,0.528,0.8398,0,2
17,0.528,0.8398,1,303
17,0.528,0.8398,2,1695
17,0.528,0.8398,3,0
18,0.528,0.8398,0,2
18,0.528,0.8398,1,287
18,0.528,0.8398,2,1711
18,0.528,0.8398,3,0
19,0.528,0.8398,0,2
19,0.528,0.8398,1,282
19,0.528,0.8398,2,1716
19,0.528,0.8398,3,0
20,0.528,0.8398,0,2
20,0.528,0.8398,1,299
20,0.528,0.8398,2,1699
20,0.528,0.8398,3,0
21,0.528,0.8398,0,2
21,0.528,0.8398,1,282
21,0.528,0.8398,2,1716
21,0.528,0.8398,3,0
22,0.528,0.8398,0,2
22,0.528,0.8398,1,270
22,0.528,0.8398,2,1728
22,0.528,0.8398,3,0
23,0.528,0.8398,0,2
23,0.528,0.8398,1,261
23,0.528,0.8398,2,1737
23,0.528,0.8398,3,0
24,0.528,0.8398,0,2
24,0.528,0.8398,1,294
24,0.528,0.8398,2,1704
24,0.528,0.8398,3,0
25,0.528,0.8398,0,2
25,0.528,0.8398,1,281
25,0.528,0.8398,2,1717
25,0.528,0.8398,3,0
26,0.528,0.8398,0,2
26,0.528,0.8398,1,283
26,0.528,0.8398,2,1715
26,0.528,0.8398,3,0
27,0.528,0.8398,0,2
27,0.528,0.8398,1,266
27,0.528,0.8398,2,1732
27,0.528,0.8398,3,0
28,0.528,0.8398,0,2
28,0.528,0.8398,1,326
28,0.528,0.8398,2,1672
28,0.528,0.8398,3,0
29,0.528,0.8398,0,2
