SimNum,P,Q,time,I
0,0.672,0.97512,0,2
0,0.672,0.97512,1,30
0,0.672,0.97512,2,427
0,0.672,0.97512,3,1501
0,0.672,0.97512,4,40
0,0.672,0.97512,5,0
1,0.672,0.97512,0,2
1,0.672,0.97512,1,27
1,0.672,0.97512,2,387
1,0.672,0.97512,3,1518
1,0.672,0.97512,4,66
1,0.672,0.97512,5,0
2,0.672,0.97512,0,2
2,0.672,0.97512,1,36
2,0.672,0.97512,2,512
2,0.672,0.97512,3,1427
2,0.672,0.97512,4,23
2,0.672,0.97512,5,0
3,0.672,0.97512,0,2
3,0.672,0.97512,1,35
3,0.672,0.97512,2,484
3,0.672,0.97512,3,1443
3,0.672,0.97512,4,36
3,0.672,0.97512,5,0
4,0.672,0.97512,0,2
4,0.672,0.97512,1,36
4,0.672,0.97512,2,504
4,0.672,0.97512,3,1443
4,0.672,0.97512,4,15
4,0.672,0.97512,5,0
5,0.672,0.97512,0,2
5,0.672,0.97512,1,30
5,0.672,0.97512,2,382
5,0.672,0.97512,3,1527
5,0.672,0.97512,4,59
5,0.672,0.97512,5,0
6,0.672,0.97512,0,2
6,0.672,0.97512,1,30
6,0.672,0.97512,2,431
6,0.672,0.97512,3,1492
6,0.672,0.97512,4,45
6,0.672,0.97512,5,0
7,0.672,0.97512,0,2
7,0.672,0.97512,1,38
7,0.672,0.97512,2,528
7,0.672,0.97512,3,1411
7,0.672,0.97512,4,21
7,0.672,0.97512,5,0
8,0.672,0.97512,0,2
8,0.672,0.97512,1,31
8,0.672,0.97512,2,422
8,0.672,0.97512,3,1500
8,0.672,0.97512,4,45
8,0.672,0.97512,5,0
9,0.672,0.97512,0,2
9,0.672,0.97512,1,39
9,0.672,0.97512,2,560
9,0.672,0.97512,3,1384
9,0.672,0.97512,4,15
9,0.672,0.97512,5,0
10,0.672,0.97512,0,2
10,0.672,0.97512,1,36
10,0.672,0.97512,2,506
10,0.672,0.97512,3,1438
10,0.672,0.97512,4,18
10,0.672,0.97512,5,0
11,0.672,0.97512,0,2
11,0.672,0.97512,1,31
11,0.672,0.97512,2,460
11,0.672,0.97512,3,1476
11,0.672,0.97512,4,31
11,0.672,0.97512,5,0
12,0.672,0.97512,0,2
12,0.672,0.97512,1,36
12,0.672,0.97512,2,529
12,0.672,0.97512,3,1422
12,0.672,0.97512,4,11
12,0.672,0.97512,5,0
13,0.672,0.97512,0,2
13,0.672,0.97512,1,31
13,0.672,0.97512,2,458
13,0.672,0.97512,3,1474
13,0.672,0.97512,4,35
13,0.672,0.97512,5,0
14,0.672,0.97512,0,2
14,0.672,0.97512,1,25
14,0.672,0.97512,2,358
14,0.672,0.97512,3,1525
14,0.672,0.97512,4,90
14,0.672,0.97512,5,0
15,0.672,0.97512,0,2
15,0.672,0.97512,1,40
15,0.672,0.97512,2,527
15,0.672,0.97512,3,1419
15,0.672,0.97512,4,12
15,0.672,0.97512,5,0
16,0.672,0.97512,0,2
16,0.672,0.97512,1,35
16,0.672,0.97512,2,510
16,0.672,0.97512,3,1425
16,0.672,0.97512,4,28
16,0.672,0.97512,5,0
17,0.672,0.97512,0,2
17,0.672,0.97512,1,47
17,0.672,0.97512,2,639
17,0.672,0.97512,3,1302
17,0.672,0.97512,4,10
17,0.672,0.97512,5,0
18,0.672,0.97512,0,2
18,0.672,0.97512,1,28
18,0.672,0.97512,2,409
18,0.672,0.97512,3,1493
18,0.672,0.97512,4,68
18,0.672,0.97512,5,0
19,0.672,0.97512,0,2
19,0.672,0.97512,1,26
19,0.672,0.97512,2,389
19,0.672,0.97512,3,1507
19,0.672,0.97512,4,76
19,0.672,0.97512,5,0
20,0.672,0.97512,0,2
20,0.672,0.97512,1,33
20,0.672,0.97512,2,448
20,0.672,0.97512,3,1472
20,0.672,0.97512,4,45
20,0.672,0.97512,5,0
21,0.672,0.97512,0,2
21,0.672,0.97512,1,29
21,0.672,0.97512,2,421
21,0.672,0.97512,3,1501
21,0.672,0.97512,4,47
21,0.672,0.97512,5,0
22,0.672,0.97512,0,2
22,0.672,0.97512,1,25
22,0.672,0.97512,2,415
22,0.672,0.97512,3,1503
22,0.672,0.97512,4,55
22,0.672,0.97512,5,0
23,0.672,0.97512,0,2
23,0.672,0.97512,1,36
23,0.672,0.97512,2,496
23,0.672,0.97512,3,1433
23,0.672,0.97512,4,33
23,0.672,0.97512,5,0
24,0.672,0.97512,0,2
24,0.672,0.97512,1,37
24,0.672,0.97512,2,484
24,0.672,0.97512,3,1450
24,0.672,0.97512,4,27
24,0.672,0.97512,5,0
25,0.672,0.97512,0,2
25,0.672,0.97512,1,36
25,0.672,0.97512,2,497
25,0.672,0.97512,3,1447
25,0.672,0.97512,4,18
25,0.672,0.97512,5,0
26,0.672,0.97512,0,2
26,0.672,0.97512,1,40
26,0.672,0.97512,2,539
26,0.672,0.97512,3,1405
26,0.672,0.97512,4,14
26,0.672,0.97512,5,0
27,0.672,0.97512,0,2
27,0.672,0.97512,1,38
27,0.672,0.97512,2,541
