SimNum,P,Q,time,I
0,0.712,0.90746,0,2
0,0.712,0.90746,1,99
0,0.712,0.90746,2,1780
0,0.712,0.90746,3,119
0,0.712,0.90746,4,0
1,0.712,0.90746,0,2
1,0.712,0.90746,1,112
1,0.712,0.90746,2,1790
1,0.712,0.90746,3,96
1,0.712,0.90746,4,0
2,0.712,0.90746,0,2
2,0.712,0.90746,1,118
2,0.712,0.90746,2,1803
2,0.712,0.90746,3,77
2,0.712,0.90746,4,0
3,0.712,0.90746,0,2
3,0.712,0.90746,1,116
3,0.712,0.90746,2,1802
3,0.712,0.90746,3,80
3,0.712,0.90746,4,0
4,0.712,0.90746,0,2
4,0.712,0.90746,1,92
4,0.712,0.90746,2,1755
4,0.712,0.90746,3,151
4,0.712,0.90746,4,0
5,0.712,0.90746,0,2
5,0.712,0.90746,1,102
5,0.712,0.90746,2,1773
5,0.712,0.90746,3,123
5,0.712,0.90746,4,0
6,0.712,0.90746,0,2
6,0.712,0.90746,1,120
6,0.712,0.90746,2,1791
6,0.712,0.90746,3,87
6,0.712,0.90746,4,0
7,0.712,0.90746,0,2
7,0.712,0.90746,1,108
7,0.712,0.90746,2,1772
7,0.712,0.90746,3,118
7,0.712,0.90746,4,0
8,0.712,0.90746,0,2
8,0.712,0.90746,1,108
8,0.712,0.90746,2,1805
8,0.712,0.90746,3,85
8,0.712,0.90746,4,0
9,0.712,0.90746,0,2
9,0.712,0.90746,1,93
9,0.712,0.90746,2,1752
9,0.712,0.90746,3,153
9,0.712,0.90746,4,0
10,0.712,0.90746,0,2
10,0.712,0.90746,1,121
10,0.712,0.90746,2,1806
10,0.712,0.90746,3,71
10,0.712,0.90746,4,0
11,0.712,0.90746,0,2
11,0.712,0.90746,1,95
11,0.712,0.90746,2,1758
11,0.712,0.90746,3,145
11,0.712,0.90746,4,0
12,0.712,0.90746,0,2
12,0.712,0.90746,1,104
12,0.712,0.90746,2,1770
12,0.712,0.90746,3,124
12,0.712,0.90746,4,0
13,0.712,0.90746,0,2
13,0.712,0.90746,1,102
13,0.712,0.90746,2,1792
13,0.712,0.90746,3,104
13,0.712,0.90746,4,0
14,0.712,0.90746,0,2
14,0.712,0.90746,1,103
14,0.712,0.90746,2,1762
14,0.712,0.90746,3,133
14,0.712,0.90746,4,0
15,0.712,0.90746,0,2
15,0.712,0.90746,1,107
15,0.712,0.90746,2,1790
15,0.712,0.90746,3,101
15,0.712,0.90746,4,0
16,0.712,0.90746,0,2
16,0.712,0.90746,1,104
16,0.712,0.90746,2,1777
16,0.712,0.90746,3,117
16,0.712,0.90746,4,0
17,0.712,0.90746,0,2
17,0.712,0.90746,1,111
17,0.712,0.90746,2,1805
17,0.712,0.90746,3,82
17,0.712,0.90746,4,0
18,0.712,0.90746,0,2
18,0.712,0.90746,1,106
18,0.712,0.90746,2,1806
18,0.712,0.90746,3,86
18,0.712,0.90746,4,0
19,0.712,0.90746,0,2
19,0.712,0.90746,1,114
19,0.712,0.90746,2,1791
19,0.712,0.90746,3,93
19,0.712,0.90746,4,0
20,0.712,0.90746,0,2
20,0.712,0.90746,1,107
20,0.712,0.90746,2,1784
20,0.712,0.90746,3,107
20,0.712,0.90746,4,0
21,0.712,0.90746,0,2
21,0.712,0.90746,1,94
21,0.712,0.90746,2,1755
21,0.712,0.90746,3,149
21,0.712,0.90746,4,0
22,0.712,0.90746,0,2
22,0.712,0.90746,1,118
22,0.712,0.90746,2,1790
22,0.712,0.90746,3,90
22,0.712,0.90746,4,0
23,0.712,0.90746,0,2
23,0.712,0.90746,1,121
23,0.712,0.90746,2,1815
23,0.712,0.90746,3,62
23,0.712,0.90746,4,0
24,0.712,0.90746,0,2
24,0.712,0.90746,1,97
24,0.712,0.90746,2,1770
24,0.712,0.90746,3,131
24,0.712,0.90746,4,0
25,0.712,0.90746,0,2
25,0.712,0.90746,1,115
25,0.712,0.90746,2,1801
25,0.712,0.90746,3,82
25,0.712,0.90746,4,0
26,0.712,0.90746,0,2
26,0.712,0.90746,1,94
26,0.712,0.90746,2,1731
26,0.712,0.90746,3,173
26,0.712,0.90746,4,0
27,0.712,0.90746,0,2
27,0.712,0.90746,1,106
27,0.712,0.90746,2,1795
27,0.712,0.90746,3,97
27,0.712,0.90746,4,0
28,0.712,0.90746,0,2
28,0.712,0.90746,1,120
28,0.712,0.90746,2,1801
