SimNum,P,Q,time,I
0,0.352,0.86567,0,2
0,0.352,0.86567,1,321
0,0.352,0.86567,2,1677
0,0.352,0.86567,3,0
1,0.352,0.86567,0,2
1,0.352,0.86567,1,308
1,0.352,0.86567,2,1690
1,0.352,0.86567,3,0
2,0.352,0.86567,0,2
2,0.352,0.86567,1,309
2,0.352,0.86567,2,1689
2,0.352,0.86567,3,0
3,0.352,0.86567,0,2
3,0.352,0.86567,1,354
3,0.352,0.86567,2,1644
3,0.352,0.86567,3,0
4,0.352,0.86567,0,2
4,0.352,0.86567,1,329
4,0.352,0.86567,2,1669
4,0.352,0.86567,3,0
5,0.352,0.86567,0,2
5,0.352,0.86567,1,348
5,0.352,0.86567,2,1650
5,0.352,0.86567,3,0
6,0.352,0.86567,0,2
6,0.352,0.86567,1,304
6,0.352,0.86567,2,1694
6,0.352,0.86567,3,0
7,0.352,0.86567,0,2
7,0.352,0.86567,1,348
7,0.352,0.86567,2,1650
7,0.352,0.86567,3,0
8,0.352,0.86567,0,2
8,0.352,0.86567,1,362
8,0.352,0.86567,2,1636
8,0.352,0.86567,3,0
9,0.352,0.86567,0,2
9,0.352,0.86567,1,372
9,0.352,0.86567,2,1626
9,0.352,0.86567,3,0
10,0.352,0.86567,0,2
10,0.352,0.86567,1,354
10,0.352,0.86567,2,1644
10,0.352,0.86567,3,0
11,0.352,0.86567,0,2
11,0.352,0.86567,1,361
11,0.352,0.86567,2,1637
11,0.352,0.86567,3,0
12,0.352,0.86567,0,2
12,0.352,0.86567,1,324
12,0.352,0.86567,2,1674
12,0.352,0.86567,3,0
13,0.352,0.86567,0,2
13,0.352,0.86567,1,335
13,0.352,0.86567,2,1663
13,0.352,0.86567,3,0
14,0.352,0.86567,0,2
14,0.352,0.86567,1,320
14,0.352,0.86567,2,1678
14,0.352,0.86567,3,0
15,0.352,0.86567,0,2
15,0.352,0.86567,1,320
15,0.352,0.86567,2,1678
15,0.352,0.86567,3,0
16,0.352,0.86567,0,2
16,0.352,0.86567,1,392
16,0.352,0.86567,2,1606
16,0.352,0.86567,3,0
17,0.352,0.86567,0,2
17,0.352,0.86567,1,340
17,0.352,0.86567,2,1658
17,0.352,0.86567,3,0
18,0.352,0.86567,0,2
18,0.352,0.86567,1,346
18,0.352,0.86567,2,1652
18,0.352,0.86567,3,0
19,0.352,0.86567,0,2
19,0.352,0.86567,1,330
19,0.352,0.86567,2,1668
19,0.352,0.86567,3,0
20,0.352,0.86567,0,2
20,0.352,0.86567,1,348
20,0.352,0.86567,2,1650
20,0.352,0.86567,3,0
21,0.352,0.86567,0,2
21,0.352,0.86567,1,306
21,0.352,0.86567,2,1692
21,0.352,0.86567,3,0
22,0.352,0.86567,0,2
22,0.352,0.86567,1,330
22,0.352,0.86567,2,1668
22,0.352,0.86567,3,0
23,0.352,0.86567,0,2
23,0.352,0.86567,1,306
23,0.352,0.86567,2,1692
23,0.352,0.86567,3,0
24,0.352,0.86567,0,2
24,0.352,0.86567,1,326
24,0.352,0.86567,2,1672
24,0.352,0.86567,3,0
25,0.352,0.86567,0,2
25,0.352,0.86567,1,334
25,0.352,0.86567,2,1664
25,0.352,0.86567,3,0
26,0.352,0.86567,0,2
26,0.352,0.86567,1,368
26,0.352,0.86567,2,1630
26,0.352,0.86567,3,0
27,0.352,0.86567,0,2
27,0.352,0.86567,1,338
27,0.352,0.86567,2,1660
27,0.352,0.86567,3,0
28,0.352,0.86567,0,2
28,0.352,0.86567,1,351
28,0.352,0.86567,2,1647
28,0.352,0.86567,3,0
29,0.352,0.86567,0,2
29,0.352,0.86567,1,340
29,0.352,0.86567,2,1658
29,0.352,0.86567,3,0
30,0.352,0.86567,0,2
30,0.352,0.86567,1,347
30,0.352,0.86567,2,1651
30,0.352,0.86567,3,0
31,0.352,0.86567,0,2
31,0.352,0.86567,1,339
31,0.352,0.86567,2,1659
31,0.352,0.86567,3,0
32,0.352,0.86567,0,2
32,0.352,0.86567,1,319
32,0.352,0.86567,2,1679
32,0.352,0.86567,3,0
33,0.352,0.86567,0,2
33,0.352,0.86567,1,339
33,0.352,0.86567,2,1659
33,0.352,0.86567,3,0
34,0.352,0.86567,0,2
34,0.352,0.86567,1,313
34,0.352,0.86567,2,1685
34,0.352,0.86567,3,0
35,0.352,0.86567,0,2
35,0.352,0.86567,1,347
35,0.352,0.86567,2,1651
35,0.352,0.86567,3,0
36,0.352,0.86567,0,2
36,0.352,0.86567,1,305
36,0.352,0.86567,2,1693
