SimNum,P,Q,time,I
0,0.656,0.96915,0,2
0,0.656,0.96915,1,42
0,0.656,0.96915,2,672
0,0.656,0.96915,3,1283
0,0.656,0.96915,4,1
0,0.656,0.96915,5,0
1,0.656,0.96915,0,2
1,0.656,0.96915,1,35
1,0.656,0.96915,2,628
1,0.656,0.96915,3,1333
1,0.656,0.96915,4,2
1,0.656,0.96915,5,0
2,0.656,0.96915,0,2
2,0.656,0.96915,1,50
2,0.656,0.96915,2,825
2,0.656,0.96915,3,1123
2,0.656,0.96915,4,0
3,0.656,0.96915,0,2
3,0.656,0.96915,1,44
3,0.656,0.96915,2,736
3,0.656,0.96915,3,1216
3,0.656,0.96915,4,2
3,0.656,0.96915,5,0
4,0.656,0.96915,0,2
4,0.656,0.96915,1,37
4,0.656,0.96915,2,638
4,0.656,0.96915,3,1322
4,0.656,0.96915,4,1
4,0.656,0.96915,5,0
5,0.656,0.96915,0,2
5,0.656,0.96915,1,39
5,0.656,0.96915,2,685
5,0.656,0.96915,3,1274
5,0.656,0.96915,4,0
6,0.656,0.96915,0,2
6,0.656,0.96915,1,43
6,0.656,0.96915,2,710
6,0.656,0.96915,3,1243
6,0.656,0.96915,4,2
6,0.656,0.96915,5,0
7,0.656,0.96915,0,2
7,0.656,0.96915,1,50
7,0.656,0.96915,2,794
7,0.656,0.96915,3,1154
7,0.656,0.96915,4,0
8,0.656,0.96915,0,2
8,0.656,0.96915,1,39
8,0.656,0.96915,2,641
8,0.656,0.96915,3,1318
8,0.656,0.96915,4,0
9,0.656,0.96915,0,2
9,0.656,0.96915,1,40
9,0.656,0.96915,2,684
9,0.656,0.96915,3,1274
9,0.656,0.96915,4,0
10,0.656,0.96915,0,2
10,0.656,0.96915,1,38
10,0.656,0.96915,2,626
10,0.656,0.96915,3,1333
10,0.656,0.96915,4,1
10,0.656,0.96915,5,0
11,0.656,0.96915,0,2
11,0.656,0.96915,1,42
11,0.656,0.96915,2,696
11,0.656,0.96915,3,1260
11,0.656,0.96915,4,0
12,0.656,0.96915,0,2
12,0.656,0.96915,1,45
12,0.656,0.96915,2,724
12,0.656,0.96915,3,1229
12,0.656,0.96915,4,0
13,0.656,0.96915,0,2
13,0.656,0.96915,1,45
13,0.656,0.96915,2,772
13,0.656,0.96915,3,1181
13,0.656,0.96915,4,0
14,0.656,0.96915,0,2
14,0.656,0.96915,1,49
14,0.656,0.96915,2,789
14,0.656,0.96915,3,1160
14,0.656,0.96915,4,0
15,0.656,0.96915,0,2
15,0.656,0.96915,1,43
15,0.656,0.96915,2,733
15,0.656,0.96915,3,1222
15,0.656,0.96915,4,0
16,0.656,0.96915,0,2
16,0.656,0.96915,1,47
16,0.656,0.96915,2,826
16,0.656,0.96915,3,1125
16,0.656,0.96915,4,0
17,0.656,0.96915,0,2
17,0.656,0.96915,1,38
17,0.656,0.96915,2,649
17,0.656,0.96915,3,1309
17,0.656,0.96915,4,2
17,0.656,0.96915,5,0
18,0.656,0.96915,0,2
18,0.656,0.96915,1,33
18,0.656,0.96915,2,567
18,0.656,0.96915,3,1396
18,0.656,0.96915,4,2
18,0.656,0.96915,5,0
19,0.656,0.96915,0,2
19,0.656,0.96915,1,41
19,0.656,0.96915,2,689
19,0.656,0.96915,3,1267
19,0.656,0.96915,4,1
19,0.656,0.96915,5,0
20,0.656,0.96915,0,2
20,0.656,0.96915,1,46
20,0.656,0.96915,2,772
20,0.656,0.96915,3,1180
20,0.656,0.96915,4,0
21,0.656,0.96915,0,2
21,0.656,0.96915,1,42
21,0.656,0.96915,2,700
21,0.656,0.96915,3,1255
21,0.656,0.96915,4,1
21,0.656,0.96915,5,0
22,0.656,0.96915,0,2
22,0.656,0.96915,1,46
22,0.656,0.96915,2,782
22,0.656,0.96915,3,1170
22,0.656,0.96915,4,0
23,0.656,0.96915,0,2
23,0.656,0.96915,1,44
23,0.656,0.96915,2,729
23,0.656,0.96915,3,1224
23,0.656,0.96915,4,1
23,0.656,0.96915,5,0
24,0.656,0.96915,0,2
24,0.656,0.96915,1,56
24,0.656,0.96915,2,866
24,0.656,0.96915,3,1076
24,0.656,0.96915,4,0
25,0.656,0.96915,0,2
