SimNum,P,Q,time,I
0,0.152,0.85373,0,2
0,0.152,0.85373,1,463
0,0.152,0.85373,2,1535
0,0.152,0.85373,3,0
1,0.152,0.85373,0,2
1,0.152,0.85373,1,486
1,0.152,0.85373,2,1512
1,0.152,0.85373,3,0
2,0.152,0.85373,0,2
2,0.152,0.85373,1,489
2,0.152,0.85373,2,1509
2,0.152,0.85373,3,0
3,0.152,0.85373,0,2
3,0.152,0.85373,1,443
3,0.152,0.85373,2,1555
3,0.152,0.85373,3,0
4,0.152,0.85373,0,2
4,0.152,0.85373,1,468
4,0.152,0.85373,2,1530
4,0.152,0.85373,3,0
5,0.152,0.85373,0,2
5,0.152,0.85373,1,492
5,0.152,0.85373,2,1506
5,0.152,0.85373,3,0
6,0.152,0.85373,0,2
6,0.152,0.85373,1,420
6,0.152,0.85373,2,1578
6,0.152,0.85373,3,0
7,0.152,0.85373,0,2
7,0.152,0.85373,1,469
7,0.152,0.85373,2,1529
7,0.152,0.85373,3,0
8,0.152,0.85373,0,2
8,0.152,0.85373,1,492
8,0.152,0.85373,2,1506
8,0.152,0.85373,3,0
9,0.152,0.85373,0,2
9,0.152,0.85373,1,480
9,0.152,0.85373,2,1518
9,0.152,0.85373,3,0
10,0.152,0.85373,0,2
10,0.152,0.85373,1,461
10,0.152,0.85373,2,1537
10,0.152,0.85373,3,0
11,0.152,0.85373,0,2
11,0.152,0.85373,1,433
11,0.152,0.85373,2,1565
11,0.152,0.85373,3,0
12,0.152,0.85373,0,2
12,0.152,0.85373,1,443
12,0.152,0.85373,2,1555
12,0.152,0.85373,3,0
13,0.152,0.85373,0,2
13,0.152,0.85373,1,456
13,0.152,0.85373,2,1542
13,0.152,0.85373,3,0
14,0.152,0.85373,0,2
14,0.152,0.85373,1,463
14,0.152,0.85373,2,1535
14,0.152,0.85373,3,0
15,0.152,0.85373,0,2
15,0.152,0.85373,1,473
15,0.152,0.85373,2,1525
15,0.152,0.85373,3,0
16,0.152,0.85373,0,2
16,0.152,0.85373,1,470
16,0.152,0.85373,2,1528
16,0.152,0.85373,3,0
17,0.152,0.85373,0,2
17,0.152,0.85373,1,443
17,0.152,0.85373,2,1555
17,0.152,0.85373,3,0
18,0.152,0.85373,0,2
18,0.152,0.85373,1,467
18,0.152,0.85373,2,1531
18,0.152,0.85373,3,0
19,0.152,0.85373,0,2
19,0.152,0.85373,1,476
19,0.152,0.85373,2,1522
19,0.152,0.85373,3,0
20,0.152,0.85373,0,2
20,0.152,0.85373,1,482
20,0.152,0.85373,2,1516
20,0.152,0.85373,3,0
21,0.152,0.85373,0,2
21,0.152,0.85373,1,491
21,0.152,0.85373,2,1507
21,0.152,0.85373,3,0
22,0.152,0.85373,0,2
22,0.152,0.85373,1,487
22,0.152,0.85373,2,1511
22,0.152,0.85373,3,0
23,0.152,0.85373,0,2
23,0.152,0.85373,1,451
23,0.152,0.85373,2,1547
23,0.152,0.85373,3,0
24,0.152,0.85373,0,2
24,0.152,0.85373,1,459
24,0.152,0.85373,2,1539
24,0.152,0.85373,3,0
25,0.152,0.85373,0,2
25,0.152,0.85373,1,463
25,0.152,0.85373,2,1535
25,0.152,0.85373,3,0
26,0.152,0.85373,0,2
26,0.152,0.85373,1,437
26,0.152,0.85373,2,1561
26,0.152,0.85373,3,0
27,0.152,0.85373,0,2
27,0.152,0.85373,1,448
27,0.152,0.85373,2,1550
27,0.152,0.85373,3,0
28,0.152,0.85373,0,2
28,0.152,0.85373,1,437
28,0.152,0.85373,2,1561
28,0.152,0.85373,3,0
29,0.152,0.85373,0,2
29,0.152,0.85373,1,464
29,0.152,0.85373,2,1534
29,0.152,0.85373,3,0
30,0.152,0.85373,0,2
30,0.152,0.85373,1,448
30,0.152,0.85373,2,1550
30,0.152,0.85373,3,0
31,0.152,0.85373,0,2
31,0.152,0.85373,1,501
31,0.152,0.85373,2,1497
31,0.152,0.85373,3,0
32,0.152,0.85373,0,2
32,0.152,0.85373,1,450
32,0.152,0.85373,2,1548
32,0.152,0.85373,3,0
33,0.152,0.85373,0,2
33,0.152,0.85373,1,470
33,0.152,0.85373,2,1528
33,0.152,0.85373,3,0
34,0.152,0.85373,0,2
34,0.152,0.85373,1,464
34,0.152,0.85373,2,1534
34,0.152,0.85373,3,0
35,0.152,0.85373,0,2
35,0.152,0.85373,1,470
35,0.152,0.85373,2,1528
35,0.152,0.85373,3,0
36,0.152,0.85373,0,2
36,0.152,0.85373,1,434
36,0.152,0.85373,2,1564
36,0.152,0.85373,3,0
37,0.152,0.85373,0,2
37,0.152,0.85373,1,489
37,0.152,0.85373,2,1509
37,0.152,0.85373,3,0
38,0.152,0.85373,0,2
38,0.152,0.85373,1,474
38,0.152,0.85373,2,1524
38,0.152,0.85373,3,0
39,0.152,0.85373,0,2
39,0.152,0.85373,1,485
39,0.152,0.85373,2,1513
39,0.152,0.85373,3,0
40,0.152,0.85373,0,2
40,0.152,0.85373,1,464
40,0.152,0.85373,2,1534
40,0.152,0.85373,3,0
41,0.152,0.85373,0,2
41,0.152,0.85373,1,444
41,0.152,0.85373,2,1554
41,0.152,0.85373,3,0
42,0.152,0.85373,0,2
42,0.152,0.85373,1,436
42,0.152,0.85373,2,1562
42,0.152,0.85373,3,0
43,0.152,0.85373,0,2
43,0.152,0.85373,1,427
43,0.152,0.85373,2,1571
43,0.152,0.85373,3,0
44,0.152,0.85373,0,2
44,0.152,0.85373,1,422
44,0.152,0.85373,2,1576
44,0.152,0.85373,3,0
45,0.152,0.85373,0,2
45,0.152,0.85373,1,453
45,0.152,0.85373,2,1545
45,0.152,0.85373,3,0
46,0.152,0.85373,0,2
46,0.152,0.85373,1,483
46,0.152,0.85373,2,1515
46,0.152,0.85373,3,0
47,0.152,0.85373,0,2
47,0.152,0.85373,1,483
47,0.152,0.85373,2,1515
47,0.152,0.85373,3,0
48,0.152,0.85373,0,2
48,0.152,0.85373,1,490
48,0.152,0.85373,2,1508
48,0.152,0.85373,3,0
49,0.152,0.85373,0,2
49,0.152,0.85373,1,452
49,0.152,0.85373,2,1546
49,0.152,0.85373,3,0
