SimNum,P,Q,time,I
0,0.232,0.97114,0,2
0,0.232,0.97114,1,102
0,0.232,0.97114,2,1688
0,0.232,0.97114,3,208
0,0.232,0.97114,4,0
1,0.232,0.97114,0,2
1,0.232,0.97114,1,86
1,0.232,0.97114,2,1605
1,0.232,0.97114,3,307
1,0.232,0.97114,4,0
2,0.232,0.97114,0,2
2,0.232,0.97114,1,78
2,0.232,0.97114,2,1553
2,0.232,0.97114,3,367
2,0.232,0.97114,4,0
3,0.232,0.97114,0,2
3,0.232,0.97114,1,102
3,0.232,0.97114,2,1730
3,0.232,0.97114,3,166
3,0.232,0.97114,4,0
4,0.232,0.97114,0,2
4,0.232,0.97114,1,93
4,0.232,0.97114,2,1692
4,0.232,0.97114,3,213
4,0.232,0.97114,4,0
5,0.232,0.97114,0,2
5,0.232,0.97114,1,89
5,0.232,0.97114,2,1634
5,0.232,0.97114,3,275
5,0.232,0.97114,4,0
6,0.232,0.97114,0,2
6,0.232,0.97114,1,89
6,0.232,0.97114,2,1646
6,0.232,0.97114,3,263
6,0.232,0.97114,4,0
7,0.232,0.97114,0,2
7,0.232,0.97114,1,88
7,0.232,0.97114,2,1651
7,0.232,0.97114,3,259
7,0.232,0.97114,4,0
8,0.232,0.97114,0,2
8,0.232,0.97114,1,94
8,0.232,0.97114,2,1674
8,0.232,0.97114,3,230
8,0.232,0.97114,4,0
9,0.232,0.97114,0,2
9,0.232,0.97114,1,83
9,0.232,0.97114,2,1622
9,0.232,0.97114,3,293
9,0.232,0.97114,4,0
10,0.232,0.97114,0,2
10,0.232,0.97114,1,98
10,0.232,0.97114,2,1709
10,0.232,0.97114,3,191
10,0.232,0.97114,4,0
11,0.232,0.97114,0,2
11,0.232,0.97114,1,83
11,0.232,0.97114,2,1594
11,0.232,0.97114,3,321
11,0.232,0.97114,4,0
12,0.232,0.97114,0,2
12,0.232,0.97114,1,82
12,0.232,0.97114,2,1619
12,0.232,0.97114,3,297
12,0.232,0.97114,4,0
13,0.232,0.97114,0,2
13,0.232,0.97114,1,73
13,0.232,0.97114,2,1539
13,0.232,0.97114,3,386
13,0.232,0.97114,4,0
14,0.232,0.97114,0,2
14,0.232,0.97114,1,88
14,0.232,0.97114,2,1639
14,0.232,0.97114,3,271
14,0.232,0.97114,4,0
15,0.232,0.97114,0,2
15,0.232,0.97114,1,105
15,0.232,0.97114,2,1725
15,0.232,0.97114,3,168
15,0.232,0.97114,4,0
16,0.232,0.97114,0,2
