SimNum,P,Q,time,I
0,0.512,0.8338300000000001,0,2
0,0.512,0.8338300000000001,1,312
0,0.512,0.8338300000000001,2,1686
0,0.512,0.8338300000000001,3,0
1,0.512,0.8338300000000001,0,2
1,0.512,0.8338300000000001,1,325
1,0.512,0.8338300000000001,2,1673
1,0.512,0.8338300000000001,3,0
2,0.512,0.8338300000000001,0,2
2,0.512,0.8338300000000001,1,330
2,0.512,0.8338300000000001,2,1668
2,0.512,0.8338300000000001,3,0
3,0.512,0.8338300000000001,0,2
3,0.512,0.8338300000000001,1,298
3,0.512,0.8338300000000001,2,1700
3,0.512,0.8338300000000001,3,0
4,0.512,0.8338300000000001,0,2
4,0.512,0.8338300000000001,1,328
4,0.512,0.8338300000000001,2,1670
4,0.512,0.8338300000000001,3,0
5,0.512,0.8338300000000001,0,2
5,0.512,0.8338300000000001,1,304
5,0.512,0.8338300000000001,2,1694
5,0.512,0.8338300000000001,3,0
6,0.512,0.8338300000000001,0,2
6,0.512,0.8338300000000001,1,314
6,0.512,0.8338300000000001,2,1684
6,0.512,0.8338300000000001,3,0
7,0.512,0.8338300000000001,0,2
7,0.512,0.8338300000000001,1,311
7,0.512,0.8338300000000001,2,1687
7,0.512,0.8338300000000001,3,0
8,0.512,0.8338300000000001,0,2
8,0.512,0.8338300000000001,1,279
8,0.512,0.8338300000000001,2,1719
8,0.512,0.8338300000000001,3,0
9,0.512,0.8338300000000001,0,2
9,0.512,0.8338300000000001,1,297
9,0.512,0.8338300000000001,2,1701
9,0.512,0.8338300000000001,3,0
10,0.512,0.8338300000000001,0,2
10,0.512,0.8338300000000001,1,331
10,0.512,0.8338300000000001,2,1667
10,0.512,0.8338300000000001,3,0
11,0.512,0.8338300000000001,0,2
11,0.512,0.8338300000000001,1,307
11,0.512,0.8338300000000001,2,1691
11,0.512,0.8338300000000001,3,0
12,0.512,0.8338300000000001,0,2
12,0.512,0.8338300000000001,1,313
12,0.512,0.8338300000000001,2,1685
12,0.512,0.8338300000000001,3,0
13,0.512,0.8338300000000001,0,2
13,0.512,0.8338300000000001,1,330
13,0.512,0.8338300000000001,2,1668
13,0.512,0.8338300000000001,3,0
14,0.512,0.8338300000000001,0,2
14,0.512,0.8338300000000001,1,295
14,0.512,0.8338300000000001,2,1703
14,0.512,0.8338300000000001,3,0
15,0.512,0.8338300000000001,0,2
15,0.512,0.8338300000000001,1,327
15,0.512,0.8338300000000001,2,1671
15,0.512,0.8338300000000001,3,0
16,0.512,0.8338300000000001,0,2
16,0.512,0.8338300000000001,1,300
16,0.512,0.8338300000000001,2,1698
16,0.512,0.8338300000000001,3,0
17,0.512,0.8338300000000001,0,2
17,0.512,0.8338300000000001,1,323
17,0.512,0.8338300000000001,2,1675
17,0.512,0.8338300000000001,3,0
18,0.512,0.8338300000000001,0,2
18,0.512,0.8338300000000001,1,330
18,0.512,0.8338300000000001,2,1668
18,0.512,0.8338300000000001,3,0
19,0.512,0.8338300000000001,0,2
19,0.512,0.8338300000000001,1,332
19,0.512,0.8338300000000001,2,1666
19,0.512,0.8338300000000001,3,0
20,0.512,0.8338300000000001,0,2
20,0.512,0.8338300000000001,1,282
20,0.512,0.8338300000000001,2,1716
20,0.512,0.8338300000000001,3,0
21,0.512,0.8338300000000001,0,2
21,0.512,0.8338300000000001,1,305
21,0.512,0.8338300000000001,2,1693
21,0.512,0.8338300000000001,3,0
22,0.512,0.8338300000000001,0,2
22,0.512,0.8338300000000001,1,298
22,0.512,0.8338300000000001,2,1700
22,0.512,0.8338300000000001,3,0
23,0.512,0.8338300000000001,0,2
23,0.512,0.8338300000000001,1,322
23,0.512,0.8338300000000001,2,1676
23,0.512,0.8338300000000001,3,0
24,0.512,0.8338300000000001,0,2
24,0.512,0.8338300000000001,1,306
24,0.512,0.8338300000000001,2,1692
24,0.512,0.8338300000000001,3,0
25,0.512,0.8338300000000001,0,2
25,0.512,0.8338300000000001,1,339
25,0.512,0.8338300000000001,2,1659
25,0.512,0.8338300000000001,3,0
26,0.512,0.8338300000000001,0,2
26,0.512,0.8338300000000001,1,304
