SimNum,P,Q,time,I
0,0.488,0.92139,0,2
0,0.488,0.92139,1,159
0,0.488,0.92139,2,1834
0,0.488,0.92139,3,5
0,0.488,0.92139,4,0
1,0.488,0.92139,0,2
1,0.488,0.92139,1,162
1,0.488,0.92139,2,1833
1,0.488,0.92139,3,3
1,0.488,0.92139,4,0
2,0.488,0.92139,0,2
2,0.488,0.92139,1,156
2,0.488,0.92139,2,1838
2,0.488,0.92139,3,4
2,0.488,0.92139,4,0
3,0.488,0.92139,0,2
3,0.488,0.92139,1,147
3,0.488,0.92139,2,1845
3,0.488,0.92139,3,6
3,0.488,0.92139,4,0
4,0.488,0.92139,0,2
4,0.488,0.92139,1,145
4,0.488,0.92139,2,1851
4,0.488,0.92139,3,2
4,0.488,0.92139,4,0
5,0.488,0.92139,0,2
5,0.488,0.92139,1,168
5,0.488,0.92139,2,1828
5,0.488,0.92139,3,2
5,0.488,0.92139,4,0
6,0.488,0.92139,0,2
6,0.488,0.92139,1,148
6,0.488,0.92139,2,1845
6,0.488,0.92139,3,5
6,0.488,0.92139,4,0
7,0.488,0.92139,0,2
7,0.488,0.92139,1,189
7,0.488,0.92139,2,1809
7,0.488,0.92139,3,0
8,0.488,0.92139,0,2
8,0.488,0.92139,1,153
8,0.488,0.92139,2,1841
8,0.488,0.92139,3,4
8,0.488,0.92139,4,0
9,0.488,0.92139,0,2
9,0.488,0.92139,1,160
9,0.488,0.92139,2,1836
9,0.488,0.92139,3,2
9,0.488,0.92139,4,0
10,0.488,0.92139,0,2
10,0.488,0.92139,1,159
10,0.488,0.92139,2,1838
10,0.488,0.92139,3,1
10,0.488,0.92139,4,0
11,0.488,0.92139,0,2
11,0.488,0.92139,1,169
11,0.488,0.92139,2,1828
11,0.488,0.92139,3,1
11,0.488,0.92139,4,0
12,0.488,0.92139,0,2
12,0.488,0.92139,1,142
12,0.488,0.92139,2,1848
12,0.488,0.92139,3,8
12,0.488,0.92139,4,0
13,0.488,0.92139,0,2
13,0.488,0.92139,1,156
13,0.488,0.92139,2,1839
13,0.488,0.92139,3,3
13,0.488,0.92139,4,0
14,0.488,0.92139,0,2
14,0.488,0.92139,1,128
14,0.488,0.92139,2,1858
14,0.488,0.92139,3,12
14,0.488,0.92139,4,0
15,0.488,0.92139,0,2
15,0.488,0.92139,1,152
15,0.488,0.92139,2,1842
15,0.488,0.92139,3,4
15,0.488,0.92139,4,0
16,0.488,0.92139,0,2
16,0.488,0.92139,1,143
16,0.488,0.92139,2,1852
16,0.488,0.92139,3,3
16,0.488,0.92139,4,0
17,0.488,0.92139,0,2
17,0.488,0.92139,1,127
17,0.488,0.92139,2,1857
17,0.488,0.92139,3,14
17,0.488,0.92139,4,0
18,0.488,0.92139,0,2
18,0.488,0.92139,1,136
18,0.488,0.92139,2,1855
18,0.488,0.92139,3,7
18,0.488,0.92139,4,0
19,0.488,0.92139,0,2
19,0.488,0.92139,1,169
19,0.488,0.92139,2,1828
19,0.488,0.92139,3,1
19,0.488,0.92139,4,0
20,0.488,0.92139,0,2
20,0.488,0.92139,1,177
20,0.488,0.92139,2,1821
20,0.488,0.92139,3,0
21,0.488,0.92139,0,2
21,0.488,0.92139,1,139
21,0.488,0.92139,2,1855
21,0.488,0.92139,3,4
21,0.488,0.92139,4,0
22,0.488,0.92139,0,2
22,0.488,0.92139,1,156
22,0.488,0.92139,2,1840
22,0.488,0.92139,3,2
22,0.488,0.92139,4,0
23,0.488,0.92139,0,2
23,0.488,0.92139,1,166
23,0.488,0.92139,2,1830
23,0.488,0.92139,3,2
23,0.488,0.92139,4,0
24,0.488,0.92139,0,2
24,0.488,0.92139,1,172
24,0.488,0.92139,2,1823
24,0.488,0.92139,3,3
24,0.488,0.92139,4,0
25,0.488,0.92139,0,2
25,0.488,0.92139,1,147
25,0.488,0.92139,2,1848
25,0.488,0.92139,3,3
25,0.488,0.92139,4,0
26,0.488,0.92139,0,2
26,0.488,0.92139,1,162
26,0.488,0.92139,2,1833
26,0.488,0.92139,3,3
26,0.488,0.92139,4,0
27,0.488,0.92139,0,2
27,0.488,0.92139,1,154
27,0.488,0.92139,2,1840
27,0.488,0.92139,3,4
27,0.488,0.92139,4,0
28,0.488,0.92139,0,2
28,0.488,0.92139,1,132
28,0.488,0.92139,2,1856
28,0.488,0.92139,3,10
28,0.488,0.92139,4,0
29,0.488,0.92139,0,2
29,0.488,0.92139,1,146
29,0.488,0.92139,2,1847
29,0.488,0.92139,3,5
29,0.488,0.92139,4,0
30,0.488,0.92139,0,2
30,0.488,0.92139,1,155
30,0.488,0.92139,2,1842
30,0.488,0.92139,3,1
30,0.488,0.92139,4,0
31,0.488,0.92139,0,2
31,0.488,0.92139,1,155
31,0.488,0.92139,2,1843
31,0.488,0.92139,3,0
32,0.488,0.92139,0,2
32,0.488,0.92139,1,157
32,0.488,0.92139,2,1837
32,0.488,0.92139,3,4
32,0.488,0.92139,4,0
33,0.488,0.92139,0,2
33,0.488,0.92139,1,144
33,0.488,0.92139,2,1848
33,0.488,0.92139,3,6
33,0.488,0.92139,4,0
34,0.488,0.92139,0,2
34,0.488,0.92139,1,152
34,0.488,0.92139,2,1840
34,0.488,0.92139,3,6
34,0.488,0.92139,4,0
35,0.488,0.92139,0,2
35,0.488,0.92139,1,163
35,0.488,0.92139,2,1832
35,0.488,0.92139,3,3
35,0.488,0.92139,4,0
36,0.488,0.92139,0,2
36,0.488,0.92139,1,152
36,0.488,0.92139,2,1843
36,0.488,0.92139,3,3
36,0.488,0.92139,4,0
37,0.488,0.92139,0,2
37,0.488,0.92139,1,157
37,0.488,0.92139,2,1840
37,0.488,0.92139,3,1
37,0.488,0.92139,4,0
38,0.488,0.92139,0,2
38,0.488,0.92139,1,175
38,0.488,0.92139,2,1822
38,0.488,0.92139,3,1
38,0.488,0.92139,4,0
39,0.488,0.92139,0,2
39,0.488,0.92139,1,160
39,0.488,0.92139,2,1835
39,0.488,0.92139,3,3
39,0.488,0.92139,4,0
40,0.488,0.92139,0,2
40,0.488,0.92139,1,159
40,0.488,0.92139,2,1837
40,0.488,0.92139,3,2
40,0.488,0.92139,4,0
41,0.488,0.92139,0,2
41,0.488,0.92139,1,170
41,0.488,0.92139,2,1824
41,0.488,0.92139,3,4
41,0.488,0.92139,4,0
42,0.488,0.92139,0,2
42,0.488,0.92139,1,155
42,0.488,0.92139,2,1836
42,0.488,0.92139,3,7
42,0.488,0.92139,4,0
43,0.488,0.92139,0,2
43,0.488,0.92139,1,164
43,0.488,0.92139,2,1833
43,0.488,0.92139,3,1
43,0.488,0.92139,4,0
44,0.488,0.92139,0,2
44,0.488,0.92139,1,146
44,0.488,0.92139,2,1845
44,0.488,0.92139,3,7
44,0.488,0.92139,4,0
45,0.488,0.92139,0,2
45,0.488,0.92139,1,152
45,0.488,0.92139,2,1841
45,0.488,0.92139,3,5
45,0.488,0.92139,4,0
46,0.488,0.92139,0,2
46,0.488,0.92139,1,163
46,0.488,0.92139,2,1835
46,0.488,0.92139,3,0
47,0.488,0.92139,0,2
47,0.488,0.92139,1,171
47,0.488,0.92139,2,1825
47,0.488,0.92139,3,2
47,0.488,0.92139,4,0
48,0.488,0.92139,0,2
48,0.488,0.92139,1,145
48,0.488,0.92139,2,1849
48,0.488,0.92139,3,4
48,0.488,0.92139,4,0
49,0.488,0.92139,0,2
49,0.488,0.92139,1,154
49,0.488,0.92139,2,1842
49,0.488,0.92139,3,2
49,0.488,0.92139,4,0
