SimNum,P,Q,time,I
0,0.168,0.85373,0,2
0,0.168,0.85373,1,484
0,0.168,0.85373,2,1514
0,0.168,0.85373,3,0
1,0.168,0.85373,0,2
1,0.168,0.85373,1,464
1,0.168,0.85373,2,1534
1,0.168,0.85373,3,0
2,0.168,0.85373,0,2
2,0.168,0.85373,1,485
2,0.168,0.85373,2,1513
2,0.168,0.85373,3,0
3,0.168,0.85373,0,2
3,0.168,0.85373,1,475
3,0.168,0.85373,2,1523
3,0.168,0.85373,3,0
4,0.168,0.85373,0,2
4,0.168,0.85373,1,468
4,0.168,0.85373,2,1530
4,0.168,0.85373,3,0
5,0.168,0.85373,0,2
5,0.168,0.85373,1,455
5,0.168,0.85373,2,1543
5,0.168,0.85373,3,0
6,0.168,0.85373,0,2
6,0.168,0.85373,1,464
6,0.168,0.85373,2,1534
6,0.168,0.85373,3,0
7,0.168,0.85373,0,2
7,0.168,0.85373,1,481
7,0.168,0.85373,2,1517
7,0.168,0.85373,3,0
8,0.168,0.85373,0,2
8,0.168,0.85373,1,462
8,0.168,0.85373,2,1536
8,0.168,0.85373,3,0
9,0.168,0.85373,0,2
9,0.168,0.85373,1,477
9,0.168,0.85373,2,1521
9,0.168,0.85373,3,0
10,0.168,0.85373,0,2
10,0.168,0.85373,1,464
10,0.168,0.85373,2,1534
10,0.168,0.85373,3,0
11,0.168,0.85373,0,2
11,0.168,0.85373,1,475
11,0.168,0.85373,2,1523
11,0.168,0.85373,3,0
12,0.168,0.85373,0,2
12,0.168,0.85373,1,457
12,0.168,0.85373,2,1541
12,0.168,0.85373,3,0
13,0.168,0.85373,0,2
13,0.168,0.85373,1,468
13,0.168,0.85373,2,1530
13,0.168,0.85373,3,0
14,0.168,0.85373,0,2
14,0.168,0.85373,1,459
14,0.168,0.85373,2,1539
14,0.168,0.85373,3,0
15,0.168,0.85373,0,2
15,0.168,0.85373,1,427
15,0.168,0.85373,2,1571
15,0.168,0.85373,3,0
16,0.168,0.85373,0,2
16,0.168,0.85373,1,453
16,0.168,0.85373,2,1545
16,0.168,0.85373,3,0
17,0.168,0.85373,0,2
17,0.168,0.85373,1,463
17,0.168,0.85373,2,1535
17,0.168,0.85373,3,0
18,0.168,0.85373,0,2
18,0.168,0.85373,1,478
18,0.168,0.85373,2,1520
18,0.168,0.85373,3,0
19,0.168,0.85373,0,2
19,0.168,0.85373,1,463
19,0.168,0.85373,2,1535
19,0.168,0.85373,3,0
20,0.168,0.85373,0,2
20,0.168,0.85373,1,420
20,0.168,0.85373,2,1578
20,0.168,0.85373,3,0
21,0.168,0.85373,0,2
21,0.168,0.85373,1,483
21,0.168,0.85373,2,1515
21,0.168,0.85373,3,0
22,0.168,0.85373,0,2
22,0.168,0.85373,1,455
22,0.168,0.85373,2,1543
22,0.168,0.85373,3,0
23,0.168,0.85373,0,2
23,0.168,0.85373,1,494
23,0.168,0.85373,2,1504
23,0.168,0.85373,3,0
24,0.168,0.85373,0,2
24,0.168,0.85373,1,452
24,0.168,0.85373,2,1546
24,0.168,0.85373,3,0
25,0.168,0.85373,0,2
25,0.168,0.85373,1,461
25,0.168,0.85373,2,1537
25,0.168,0.85373,3,0
26,0.168,0.85373,0,2
26,0.168,0.85373,1,437
26,0.168,0.85373,2,1561
26,0.168,0.85373,3,0
27,0.168,0.85373,0,2
27,0.168,0.85373,1,467
27,0.168,0.85373,2,1531
27,0.168,0.85373,3,0
28,0.168,0.85373,0,2
28,0.168,0.85373,1,457
28,0.168,0.85373,2,1541
28,0.168,0.85373,3,0
29,0.168,0.85373,0,2
29,0.168,0.85373,1,468
29,0.168,0.85373,2,1530
29,0.168,0.85373,3,0
30,0.168,0.85373,0,2
30,0.168,0.85373,1,452
30,0.168,0.85373,2,1546
30,0.168,0.85373,3,0
31,0.168,0.85373,0,2
31,0.168,0.85373,1,486
31,0.168,0.85373,2,1512
31,0.168,0.85373,3,0
32,0.168,0.85373,0,2
32,0.168,0.85373,1,433
32,0.168,0.85373,2,1565
32,0.168,0.85373,3,0
33,0.168,0.85373,0,2
33,0.168,0.85373,1,450
33,0.168,0.85373,2,1548
33,0.168,0.85373,3,0
34,0.168,0.85373,0,2
34,0.168,0.85373,1,450
34,0.168,0.85373,2,1548
34,0.168,0.85373,3,0
35,0.168,0.85373,0,2
35,0.168,0.85373,1,456
35,0.168,0.85373,2,1542
35,0.168,0.85373,3,0
36,0.168,0.85373,0,2
36,0.168,0.85373,1,469
36,0.168,0.85373,2,1529
36,0.168,0.85373,3,0
37,0.168,0.85373,0,2
37,0.168,0.85373,1,425
37,0.168,0.85373,2,1573
37,0.168,0.85373,3,0
38,0.168,0.85373,0,2
38,0.168,0.85373,1,436
38,0.168,0.85373,2,1562
38,0.168,0.85373,3,0
39,0.168,0.85373,0,2
39,0.168,0.85373,1,454
39,0.168,0.85373,2,1544
39,0.168,0.85373,3,0
40,0.168,0.85373,0,2
40,0.168,0.85373,1,492
40,0.168,0.85373,2,1506
40,0.168,0.85373,3,0
41,0.168,0.85373,0,2
41,0.168,0.85373,1,453
41,0.168,0.85373,2,1545
41,0.168,0.85373,3,0
42,0.168,0.85373,0,2
42,0.168,0.85373,1,471
42,0.168,0.85373,2,1527
42,0.168,0.85373,3,0
43,0.168,0.85373,0,2
43,0.168,0.85373,1,450
43,0.168,0.85373,2,1548
43,0.168,0.85373,3,0
44,0.168,0.85373,0,2
44,0.168,0.85373,1,439
44,0.168,0.85373,2,1559
44,0.168,0.85373,3,0
45,0.168,0.85373,0,2
45,0.168,0.85373,1,398
45,0.168,0.85373,2,1600
45,0.168,0.85373,3,0
46,0.168,0.85373,0,2
46,0.168,0.85373,1,457
46,0.168,0.85373,2,1541
46,0.168,0.85373,3,0
47,0.168,0.85373,0,2
47,0.168,0.85373,1,467
47,0.168,0.85373,2,1531
47,0.168,0.85373,3,0
48,0.168,0.85373,0,2
48,0.168,0.85373,1,467
48,0.168,0.85373,2,1531
48,0.168,0.85373,3,0
49,0.168,0.85373,0,2
49,0.168,0.85373,1,454
49,0.168,0.85373,2,1544
49,0.168,0.85373,3,0
