SimNum,P,Q,time,I
0,0.248,0.9592,0,2
0,0.248,0.9592,1,111
0,0.248,0.9592,2,1828
0,0.248,0.9592,3,59
0,0.248,0.9592,4,0
1,0.248,0.9592,0,2
1,0.248,0.9592,1,127
1,0.248,0.9592,2,1832
1,0.248,0.9592,3,39
1,0.248,0.9592,4,0
2,0.248,0.9592,0,2
2,0.248,0.9592,1,128
2,0.248,0.9592,2,1844
2,0.248,0.9592,3,26
2,0.248,0.9592,4,0
3,0.248,0.9592,0,2
3,0.248,0.9592,1,123
3,0.248,0.9592,2,1834
3,0.248,0.9592,3,41
3,0.248,0.9592,4,0
4,0.248,0.9592,0,2
4,0.248,0.9592,1,124
4,0.248,0.9592,2,1842
4,0.248,0.9592,3,32
4,0.248,0.9592,4,0
5,0.248,0.9592,0,2
5,0.248,0.9592,1,115
5,0.248,0.9592,2,1839
5,0.248,0.9592,3,44
5,0.248,0.9592,4,0
6,0.248,0.9592,0,2
6,0.248,0.9592,1,124
6,0.248,0.9592,2,1829
6,0.248,0.9592,3,45
6,0.248,0.9592,4,0
7,0.248,0.9592,0,2
7,0.248,0.9592,1,114
7,0.248,0.9592,2,1824
7,0.248,0.9592,3,60
7,0.248,0.9592,4,0
8,0.248,0.9592,0,2
8,0.248,0.9592,1,132
8,0.248,0.9592,2,1829
8,0.248,0.9592,3,37
8,0.248,0.9592,4,0
9,0.248,0.9592,0,2
9,0.248,0.9592,1,135
9,0.248,0.9592,2,1842
9,0.248,0.9592,3,21
9,0.248,0.9592,4,0
10,0.248,0.9592,0,2
10,0.248,0.9592,1,127
10,0.248,0.9592,2,1840
10,0.248,0.9592,3,31
10,0.248,0.9592,4,0
11,0.248,0.9592,0,2
11,0.248,0.9592,1,121
11,0.248,0.9592,2,1833
11,0.248,0.9592,3,44
11,0.248,0.9592,4,0
12,0.248,0.9592,0,2
12,0.248,0.9592,1,134
12,0.248,0.9592,2,1832
12,0.248,0.9592,3,32
12,0.248,0.9592,4,0
13,0.248,0.9592,0,2
13,0.248,0.9592,1,115
13,0.248,0.9592,2,1825
13,0.248,0.9592,3,58
13,0.248,0.9592,4,0
14,0.248,0.9592,0,2
