SimNum,P,Q,time,I
0,0.048,0.88358,0,2
0,0.048,0.88358,1,399
0,0.048,0.88358,2,1599
0,0.048,0.88358,3,0
1,0.048,0.88358,0,2
1,0.048,0.88358,1,443
1,0.048,0.88358,2,1555
1,0.048,0.88358,3,0
2,0.048,0.88358,0,2
2,0.048,0.88358,1,445
2,0.048,0.88358,2,1553
2,0.048,0.88358,3,0
3,0.048,0.88358,0,2
3,0.048,0.88358,1,407
3,0.048,0.88358,2,1591
3,0.048,0.88358,3,0
4,0.048,0.88358,0,2
4,0.048,0.88358,1,400
4,0.048,0.88358,2,1598
4,0.048,0.88358,3,0
5,0.048,0.88358,0,2
5,0.048,0.88358,1,458
5,0.048,0.88358,2,1540
5,0.048,0.88358,3,0
6,0.048,0.88358,0,2
6,0.048,0.88358,1,416
6,0.048,0.88358,2,1582
6,0.048,0.88358,3,0
7,0.048,0.88358,0,2
7,0.048,0.88358,1,444
7,0.048,0.88358,2,1554
7,0.048,0.88358,3,0
8,0.048,0.88358,0,2
8,0.048,0.88358,1,430
8,0.048,0.88358,2,1568
8,0.048,0.88358,3,0
9,0.048,0.88358,0,2
9,0.048,0.88358,1,405
9,0.048,0.88358,2,1593
9,0.048,0.88358,3,0
10,0.048,0.88358,0,2
10,0.048,0.88358,1,455
10,0.048,0.88358,2,1543
10,0.048,0.88358,3,0
11,0.048,0.88358,0,2
11,0.048,0.88358,1,444
11,0.048,0.88358,2,1554
11,0.048,0.88358,3,0
12,0.048,0.88358,0,2
12,0.048,0.88358,1,423
12,0.048,0.88358,2,1575
12,0.048,0.88358,3,0
13,0.048,0.88358,0,2
13,0.048,0.88358,1,410
13,0.048,0.88358,2,1588
13,0.048,0.88358,3,0
14,0.048,0.88358,0,2
14,0.048,0.88358,1,441
14,0.048,0.88358,2,1557
14,0.048,0.88358,3,0
15,0.048,0.88358,0,2
15,0.048,0.88358,1,429
15,0.048,0.88358,2,1569
15,0.048,0.88358,3,0
16,0.048,0.88358,0,2
16,0.048,0.88358,1,427
16,0.048,0.88358,2,1571
16,0.048,0.88358,3,0
17,0.048,0.88358,0,2
17,0.048,0.88358,1,438
17,0.048,0.88358,2,1560
17,0.048,0.88358,3,0
18,0.048,0.88358,0,2
18,0.048,0.88358,1,414
18,0.048,0.88358,2,1584
18,0.048,0.88358,3,0
19,0.048,0.88358,0,2
19,0.048,0.88358,1,418
19,0.048,0.88358,2,1580
19,0.048,0.88358,3,0
20,0.048,0.88358,0,2
20,0.048,0.88358,1,392
20,0.048,0.88358,2,1606
20,0.048,0.88358,3,0
21,0.048,0.88358,0,2
21,0.048,0.88358,1,410
21,0.048,0.88358,2,1588
21,0.048,0.88358,3,0
22,0.048,0.88358,0,2
22,0.048,0.88358,1,417
22,0.048,0.88358,2,1581
22,0.048,0.88358,3,0
23,0.048,0.88358,0,2
23,0.048,0.88358,1,400
23,0.048,0.88358,2,1598
23,0.048,0.88358,3,0
24,0.048,0.88358,0,2
24,0.048,0.88358,1,390
24,0.048,0.88358,2,1608
24,0.048,0.88358,3,0
25,0.048,0.88358,0,2
25,0.048,0.88358,1,433
25,0.048,0.88358,2,1565
25,0.048,0.88358,3,0
26,0.048,0.88358,0,2
26,0.048,0.88358,1,403
26,0.048,0.88358,2,1595
26,0.048,0.88358,3,0
27,0.048,0.88358,0,2
27,0.048,0.88358,1,413
27,0.048,0.88358,2,1585
27,0.048,0.88358,3,0
28,0.048,0.88358,0,2
28,0.048,0.88358,1,403
28,0.048,0.88358,2,1595
28,0.048,0.88358,3,0
29,0.048,0.88358,0,2
29,0.048,0.88358,1,384
29,0.048,0.88358,2,1614
29,0.048,0.88358,3,0
30,0.048,0.88358,0,2
30,0.048,0.88358,1,427
30,0.048,0.88358,2,1571
30,0.048,0.88358,3,0
31,0.048,0.88358,0,2
31,0.048,0.88358,1,461
31,0.048,0.88358,2,1537
31,0.048,0.88358,3,0
32,0.048,0.88358,0,2
32,0.048,0.88358,1,413
32,0.048,0.88358,2,1585
32,0.048,0.88358,3,0
33,0.048,0.88358,0,2
33,0.048,0.88358,1,455
33,0.048,0.88358,2,1543
33,0.048,0.88358,3,0
34,0.048,0.88358,0,2
34,0.048,0.88358,1,444
34,0.048,0.88358,2,1554
34,0.048,0.88358,3,0
35,0.048,0.88358,0,2
35,0.048,0.88358,1,415
35,0.048,0.88358,2,1583
35,0.048,0.88358,3,0
36,0.048,0.88358,0,2
36,0.048,0.88358,1,441
36,0.048,0.88358,2,1557
36,0.048,0.88358,3,0
37,0.048,0.88358,0,2
37,0.048,0.88358,1,412
37,0.048,0.88358,2,1586
37,0.048,0.88358,3,0
38,0.048,0.88358,0,2
38,0.048,0.88358,1,407
38,0.048,0.88358,2,1591
38,0.048,0.88358,3,0
39,0.048,0.88358,0,2
39,0.048,0.88358,1,405
39,0.048,0.88358,2,1593
39,0.048,0.88358,3,0
40,0.048,0.88358,0,2
40,0.048,0.88358,1,427
40,0.048,0.88358,2,1571
40,0.048,0.88358,3,0
41,0.048,0.88358,0,2
41,0.048,0.88358,1,429
41,0.048,0.88358,2,1569
41,0.048,0.88358,3,0
42,0.048,0.88358,0,2
42,0.048,0.88358,1,420
42,0.048,0.88358,2,1578
42,0.048,0.88358,3,0
43,0.048,0.88358,0,2
43,0.048,0.88358,1,408
43,0.048,0.88358,2,1590
43,0.048,0.88358,3,0
44,0.048,0.88358,0,2
44,0.048,0.88358,1,405
44,0.048,0.88358,2,1593
44,0.048,0.88358,3,0
45,0.048,0.88358,0,2
45,0.048,0.88358,1,414
45,0.048,0.88358,2,1584
45,0.048,0.88358,3,0
46,0.048,0.88358,0,2
46,0.048,0.88358,1,437
46,0.048,0.88358,2,1561
46,0.048,0.88358,3,0
47,0.048,0.88358,0,2
47,0.048,0.88358,1,430
47,0.048,0.88358,2,1568
47,0.048,0.88358,3,0
48,0.048,0.88358,0,2
48,0.048,0.88358,1,410
48,0.048,0.88358,2,1588
48,0.048,0.88358,3,0
49,0.048,0.88358,0,2
49,0.048,0.88358,1,454
49,0.048,0.88358,2,1544
49,0.048,0.88358,3,0
