SimNum,P,Q,time,I
0,0.5760000000000001,0.9791,0,2
0,0.5760000000000001,0.9791,1,38
0,0.5760000000000001,0.9791,2,567
0,0.5760000000000001,0.9791,3,1384
0,0.5760000000000001,0.9791,4,9
0,0.5760000000000001,0.9791,5,0
1,0.5760000000000001,0.9791,0,2
1,0.5760000000000001,0.9791,1,37
1,0.5760000000000001,0.9791,2,539
1,0.5760000000000001,0.9791,3,1412
1,0.5760000000000001,0.9791,4,10
1,0.5760000000000001,0.9791,5,0
2,0.5760000000000001,0.9791,0,2
2,0.5760000000000001,0.9791,1,31
2,0.5760000000000001,0.9791,2,456
2,0.5760000000000001,0.9791,3,1472
2,0.5760000000000001,0.9791,4,39
2,0.5760000000000001,0.9791,5,0
3,0.5760000000000001,0.9791,0,2
3,0.5760000000000001,0.9791,1,33
3,0.5760000000000001,0.9791,2,487
3,0.5760000000000001,0.9791,3,1456
3,0.5760000000000001,0.9791,4,22
3,0.5760000000000001,0.9791,5,0
4,0.5760000000000001,0.9791,0,2
4,0.5760000000000001,0.9791,1,35
4,0.5760000000000001,0.9791,2,485
4,0.5760000000000001,0.9791,3,1461
4,0.5760000000000001,0.9791,4,17
4,0.5760000000000001,0.9791,5,0
5,0.5760000000000001,0.9791,0,2
5,0.5760000000000001,0.9791,1,29
5,0.5760000000000001,0.9791,2,402
5,0.5760000000000001,0.9791,3,1527
5,0.5760000000000001,0.9791,4,40
5,0.5760000000000001,0.9791,5,0
6,0.5760000000000001,0.9791,0,2
6,0.5760000000000001,0.9791,1,50
6,0.5760000000000001,0.9791,2,719
6,0.5760000000000001,0.9791,3,1226
6,0.5760000000000001,0.9791,4,3
6,0.5760000000000001,0.9791,5,0
7,0.5760000000000001,0.9791,0,2
7,0.5760000000000001,0.9791,1,24
7,0.5760000000000001,0.9791,2,391
7,0.5760000000000001,0.9791,3,1526
7,0.5760000000000001,0.9791,4,57
7,0.5760000000000001,0.9791,5,0
8,0.5760000000000001,0.9791,0,2
8,0.5760000000000001,0.9791,1,26
8,0.5760000000000001,0.9791,2,404
8,0.5760000000000001,0.9791,3,1521
8,0.5760000000000001,0.9791,4,47
8,0.5760000000000001,0.9791,5,0
9,0.5760000000000001,0.9791,0,2
9,0.5760000000000001,0.9791,1,30
9,0.5760000000000001,0.9791,2,490
9,0.5760000000000001,0.9791,3,1463
9,0.5760000000000001,0.9791,4,15
9,0.5760000000000001,0.9791,5,0
10,0.5760000000000001,0.9791,0,2
10,0.5760000000000001,0.9791,1,32
10,0.5760000000000001,0.9791,2,507
10,0.5760000000000001,0.9791,3,1446
10,0.5760000000000001,0.9791,4,13
10,0.5760000000000001,0.9791,5,0
11,0.5760000000000001,0.9791,0,2
11,0.5760000000000001,0.9791,1,33
11,0.5760000000000001,0.9791,2,511
11,0.5760000000000001,0.9791,3,1441
11,0.5760000000000001,0.9791,4,13
11,0.5760000000000001,0.9791,5,0
12,0.5760000000000001,0.9791,0,2
12,0.5760000000000001,0.9791,1,38
12,0.5760000000000001,0.9791,2,568
12,0.5760000000000001,0.9791,3,1382
12,0.5760000000000001,0.9791,4,10
12,0.5760000000000001,0.9791,5,0
13,0.5760000000000001,0.9791,0,2
13,0.5760000000000001,0.9791,1,29
13,0.5760000000000001,0.9791,2,442
13,0.5760000000000001,0.9791,3,1493
13,0.5760000000000001,0.9791,4,34
13,0.5760000000000001,0.9791,5,0
14,0.5760000000000001,0.9791,0,2
14,0.5760000000000001,0.9791,1,35
14,0.5760000000000001,0.9791,2,516
14,0.5760000000000001,0.9791,3,1427
14,0.5760000000000001,0.9791,4,20
14,0.5760000000000001,0.9791,5,0
15,0.5760000000000001,0.9791,0,2
15,0.5760000000000001,0.9791,1,36
15,0.5760000000000001,0.9791,2,546
15,0.5760000000000001,0.9791,3,1403
15,0.5760000000000001,0.9791,4,13
15,0.5760000000000001,0.9791,5,0
16,0.5760000000000001,0.9791,0,2
16,0.5760000000000001,0.9791,1,46
16,0.5760000000000001,0.9791,2,650
16,0.5760000000000001,0.9791,3,1301
16,0.5760000000000001,0.9791,4,1
16,0.5760000000000001,0.9791,5,0
17,0.5760000000000001,0.9791,0,2
17,0.5760000000000001,0.9791,1,35
17,0.5760000000000001,0.9791,2,553
17,0.5760000000000001,0.9791,3,1395
17,0.5760000000000001,0.9791,4,15
17,0.5760000000000001,0.9791,5,0
18,0.5760000000000001,0.9791,0,2
18,0.5760000000000001,0.9791,1,30
18,0.5760000000000001,0.9791,2,469
18,0.5760000000000001,0.9791,3,1470
18,0.5760000000000001,0.9791,4,29
18,0.5760000000000001,0.9791,5,0
19,0.5760000000000001,0.9791,0,2
19,0.5760000000000001,0.9791,1,35
19,0.5760000000000001,0.9791,2,552
19,0.5760000000000001,0.9791,3,1403
19,0.5760000000000001,0.9791,4,8
19,0.5760000000000001,0.9791,5,0
20,0.5760000000000001,0.9791,0,2
20,0.5760000000000001,0.9791,1,42
20,0.5760000000000001,0.9791,2,609
20,0.5760000000000001,0.9791,3,1339
20,0.5760000000000001,0.9791,4,8
20,0.5760000000000001,0.9791,5,0
21,0.5760000000000001,0.9791,0,2
21,0.5760000000000001,0.9791,1,34
21,0.5760000000000001,0.9791,2,495
21,0.5760000000000001,0.9791,3,1457
21,0.5760000000000001,0.9791,4,12
21,0.5760000000000001,0.9791,5,0
22,0.5760000000000001,0.9791,0,2
22,0.5760000000000001,0.9791,1,49
22,0.5760000000000001,0.9791,2,708
22,0.5760000000000001,0.9791,3,1240
22,0.5760000000000001,0.9791,4,1
22,0.5760000000000001,0.9791,5,0
23,0.5760000000000001,0.9791,0,2
23,0.5760000000000001,0.9791,1,29
23,0.5760000000000001,0.9791,2,456
23,0.5760000000000001,0.9791,3,1486
23,0.5760000000000001,0.9791,4,27
23,0.5760000000000001,0.9791,5,0
24,0.5760000000000001,0.9791,0,2
24,0.5760000000000001,0.9791,1,22
24,0.5760000000000001,0.9791,2,340
24,0.5760000000000001,0.9791,3,1571
24,0.5760000000000001,0.9791,4,65
24,0.5760000000000001,0.9791,5,0
25,0.5760000000000001,0.9791,0,2
25,0.5760000000000001,0.9791,1,36
25,0.5760000000000001,0.9791,2,555
25,0.5760000000000001,0.9791,3,1399
25,0.5760000000000001,0.9791,4,8
25,0.5760000000000001,0.9791,5,0
26,0.5760000000000001,0.9791,0,2
26,0.5760000000000001,0.9791,1,31
