SimNum,P,Q,time,I
0,0.064,0.90547,0,2
0,0.064,0.90547,1,346
0,0.064,0.90547,2,1652
0,0.064,0.90547,3,0
1,0.064,0.90547,0,2
1,0.064,0.90547,1,339
1,0.064,0.90547,2,1659
1,0.064,0.90547,3,0
2,0.064,0.90547,0,2
2,0.064,0.90547,1,332
2,0.064,0.90547,2,1666
2,0.064,0.90547,3,0
3,0.064,0.90547,0,2
3,0.064,0.90547,1,319
3,0.064,0.90547,2,1679
3,0.064,0.90547,3,0
4,0.064,0.90547,0,2
4,0.064,0.90547,1,336
4,0.064,0.90547,2,1662
4,0.064,0.90547,3,0
5,0.064,0.90547,0,2
5,0.064,0.90547,1,356
5,0.064,0.90547,2,1642
5,0.064,0.90547,3,0
6,0.064,0.90547,0,2
6,0.064,0.90547,1,359
6,0.064,0.90547,2,1639
6,0.064,0.90547,3,0
7,0.064,0.90547,0,2
7,0.064,0.90547,1,323
7,0.064,0.90547,2,1675
7,0.064,0.90547,3,0
8,0.064,0.90547,0,2
8,0.064,0.90547,1,341
8,0.064,0.90547,2,1657
8,0.064,0.90547,3,0
9,0.064,0.90547,0,2
9,0.064,0.90547,1,347
9,0.064,0.90547,2,1651
9,0.064,0.90547,3,0
10,0.064,0.90547,0,2
10,0.064,0.90547,1,318
10,0.064,0.90547,2,1680
10,0.064,0.90547,3,0
11,0.064,0.90547,0,2
11,0.064,0.90547,1,312
11,0.064,0.90547,2,1686
11,0.064,0.90547,3,0
12,0.064,0.90547,0,2
12,0.064,0.90547,1,317
12,0.064,0.90547,2,1681
12,0.064,0.90547,3,0
13,0.064,0.90547,0,2
13,0.064,0.90547,1,317
13,0.064,0.90547,2,1681
13,0.064,0.90547,3,0
14,0.064,0.90547,0,2
14,0.064,0.90547,1,330
14,0.064,0.90547,2,1668
14,0.064,0.90547,3,0
15,0.064,0.90547,0,2
15,0.064,0.90547,1,344
15,0.064,0.90547,2,1654
15,0.064,0.90547,3,0
16,0.064,0.90547,0,2
16,0.064,0.90547,1,339
16,0.064,0.90547,2,1659
16,0.064,0.90547,3,0
17,0.064,0.90547,0,2
17,0.064,0.90547,1,330
17,0.064,0.90547,2,1668
17,0.064,0.90547,3,0
18,0.064,0.90547,0,2
18,0.064,0.90547,1,334
18,0.064,0.90547,2,1664
18,0.064,0.90547,3,0
19,0.064,0.90547,0,2
19,0.064,0.90547,1,344
19,0.064,0.90547,2,1654
19,0.064,0.90547,3,0
20,0.064,0.90547,0,2
20,0.064,0.90547,1,346
20,0.064,0.90547,2,1652
20,0.064,0.90547,3,0
21,0.064,0.90547,0,2
21,0.064,0.90547,1,347
21,0.064,0.90547,2,1651
21,0.064,0.90547,3,0
22,0.064,0.90547,0,2
22,0.064,0.90547,1,338
22,0.064,0.90547,2,1660
22,0.064,0.90547,3,0
23,0.064,0.90547,0,2
23,0.064,0.90547,1,340
23,0.064,0.90547,2,1658
23,0.064,0.90547,3,0
